"","Date","BTC_price","Gold_price","Bond_yield","KOSPI","USD_exchange_rate","BTC_circulation","VIX","NASDAQ","VKOSPI","S&P500","Nvidia","AMD","MA","PYPL","SQ","vidente","consumer_index"
"147",2020-11-05,17383505.99,1946.8,0.766,2413.79,1122.88,18534996.04,27.58,11890.92969,22.16,3510.45,566.4,83,316.529999,204.559998,175.229996,7230,105.5
"148",2020-11-04,15769946.9,1896.2,0.771,2357.32,1127.65,18534077.29,29.57,11590.78027,24.75,3443.44,551.77,81.35,307.200012,194.289993,171.289993,6730,105.5
"149",2020-11-03,15565307.9,1910.4,0.896,2343.31,1131.32,18533083.54,35.55,11160.57031,26.54,3369.16,520.78,76.58,295.390015,179.809998,158.210007,6720,105.5
"150",2020-11-02,15119210.81,1892.5,0.852,2300.16,1132.95,18532208.54,37.13,10957.61035,28.65,3310.24,503.23,74.7,289.970001,187.759995,155.229996,6870,105.5
"151",2020-11-01,15327436.05,1888.3,0.859,2289.15666666667,1134.13,18531614.79,37.4266666666667,10942.27018,29.7566666666667,3296.81333333333,502.606666666667,74.8966666666667,289.526672333333,187.216665,155.113332333333,6360,105.5
"152",2020-10-31,15376401.41,1884.1,0.8665,2278.15333333333,1135.31,18530833.54,37.7233333333333,10926.93001,30.8633333333333,3283.38666666667,501.983333333333,75.0933333333333,289.083343666667,186.673335,154.996668666667,6360,105.61
"153",2020-10-30,15114784.43,1879.9,0.874,2267.15,1136.49,18530127.29,38.02,10911.58984,31.97,3269.96,501.36,75.29,288.640015,186.130005,154.880005,6360,105.61
"154",2020-10-29,14993568.41,1868,0.831,2326.67,1130.06,18529433.54,37.59,11185.58984,25.9,3310.11,520.96,78.02,293.179993,195.039993,169.860001,6460,105.61
"155",2020-10-28,14807683.73,1879.2,0.774,2345.26,1134.93,18528758.54,40.28,11004.87012,23.29,3271.03,505.08,76.4,291.380005,192.309998,167.130005,6620,105.61
"156",2020-10-27,15234948.44,1911.9,0.771,2330.84,1129.21,18528133.54,33.35,11431.34961,23.58,3390.68,535.87,78.88,317.109985,200.429993,171.020004,6220,105.61
"157",2020-10-26,14588951.05,1905.7,0.803,2343.91,1132.44,18527514.79,32.46,11358.94043,22.94,3400.97,525.65,82.23,318.059998,197.220001,169.889999,6330,105.61
"158",2020-10-25,14539775.35,1905.53333333333,0.815666666666667,2349.54333333333,1130.94333333333,18526827.29,30.8233333333333,11422.05371,22.5933333333333,3422.44333333333,531.636666666667,82.14,321.909993666667,199.159998333333,172.183334,6790,105.61
"159",2020-10-24,14625564.9,1905.36666666667,0.828333333333333,2355.17666666667,1129.44666666667,18526096.04,29.1866666666667,11485.16699,22.2466666666667,3443.91666666667,537.623333333333,82.05,325.759989333333,201.099995666667,174.476669,6790,105.61
"160",2020-10-23,14428605.42,1905.2,0.841,2360.81,1127.95,18525146.04,27.55,11548.28027,21.9,3465.39,543.61,81.96,329.609985,203.039993,176.770004,6790,105.61
"161",2020-10-22,14466934.61,1904.6,0.861,2355.05,1134.74,18524327.29,28.11,11506.00977,22.54,3453.49,534.44,79.42,333.600006,203.929993,175.929993,7080,105.61
"162",2020-10-21,14308269.96,1929.5,0.821,2370.86,1132.54,18523471.04,28.65,11484.69043,21.88,3435.56,540.99,79.2,333.420013,213.070007,177.820007,6040,105.61
"163",2020-10-20,13295872.79,1915.4,0.786,2358.41,1138.39,18522658.54,29.35,11516.49023,22.18,3443.12,545.82,81.56,331.720001,201.960007,185.740005,5990,105.61
"164",2020-10-19,13101396.56,1911.7,0.772,2346.74,1140.06,18521758.54,29.18,11478.87988,22.51,3426.92,539.91,82,331.670013,200.059998,186.960007,6060,105.61
"165",2020-10-18,12812772.4,1909.93333333333,0.761,2345.00333333333,1140.75,18520977.29,28.59,11543.1064433333,22.35,3445.88333333333,544.093333333333,82.39,334.246673333333,201.523331,186.756673333333,5990,105.61
"166",2020-10-17,12673013.29,1908.16666666667,0.755,2343.26666666667,1141.44,18520227.29,28,11607.3330066667,22.19,3464.84666666667,548.276666666667,82.78,336.823333666667,202.986664,186.553339666667,5990,105.61
"167",2020-10-16,12632869.18,1906.4,0.749,2341.53,1142.13,18519246.04,27.41,11671.55957,22.03,3483.81,552.46,83.17,339.399994,204.449997,186.350006,5990,105.61
"168",2020-10-15,12826150.39,1908.9,0.739,2361.21,1145.14,18518277.29,26.97,11713.87012,21.47,3483.34,558.8,83.13,338.570007,203.139999,188.600006,5940,105.61
"169",2020-10-14,12752685.1,1907.3,0.727,2380.48,1147.14,18517333.54,26.4,11768.73047,20.97,3488.67,563.81,84.21,342.700012,203.600006,187.490005,6080,105.61
"170",2020-10-13,12748659.98,1894.6,0.729,2403.15,1148.3,18516402.29,26.07,11863.90039,20.34,3511.93,569.93,85.28,345.839996,207.740005,190.470001,6100,105.61
"171",2020-10-12,12893111.28,1928.9,0.764,2403.73,1147.79,18515364.79,25.07,11876.25977,20.36,3534.22,569.04,84.29,352.040009,201.509995,185.169998,6080,105.61
"172",2020-10-11,12702112.97,1928,0.769,2400.7875,1146.36666666667,18514433.54,25.0466666666667,11777.4866566667,20.52,3515.19,562.863333333333,83.8933333333333,352.156677666667,200.096664666667,185.873331666667,5920,105.61
"173",2020-10-10,12604125.58,1927.1,0.774,2397.845,1144.94333333333,18513558.54,25.0233333333333,11678.7135433333,20.68,3496.16,556.686666666667,83.4966666666667,352.273346333333,198.683334333333,186.576665333333,5920,105.61
"174",2020-10-09,12345374.56,1926.2,0.779,2394.9025,1143.52,18512664.79,25,11579.94043,20.84,3477.13,550.51,83.1,352.390015,197.270004,187.279999,5920,105.61
"175",2020-10-08,12179379.58,1895.1,0.779,2391.96,1151.11,18511777.29,26.36,11420.98047,21,3446.83,553.55,86.51,345.149994,193.059998,183.5,5920,105.61
"176",2020-10-07,11904100.75,1890.8,0.784,2386.94,1157.26,18510764.79,28.06,11364.59961,21.55,3419.45,558.56,86.69,343.899994,194.610001,180.179993,5940,105.61
"177",2020-10-06,11832063.3,1908.8,0.734,2365.9,1164.37,18509821.04,29.48,11154.59961,22.29,3360.95,549.46,84.48,337.429993,191.660004,175.339996,5870,105.61
"178",2020-10-05,12042869.42,1920.1,0.778,2358,1157.12,18509008.54,27.96,11332.49023,23.87,3408.63,545.7,86.15,343.25,196.850006,180.919998,5800,105.61
"179",2020-10-04,11904785.37,1915.93333333333,0.706,2352.98166666667,1160.16666666667,18508133.54,27.85,11246.6666633333,23.9166666666667,3388.56666666667,537.963333333333,84.7,341.776662333333,195.203338666667,177.149999,5808.33333333333,105.61
"180",2020-10-03,11770610.13,1911.76666666667,0.705,2347.96333333333,1163.21333333333,18507146.04,27.74,11160.8430966667,23.9633333333333,3368.50333333333,530.226666666667,83.25,340.303324666667,193.556671333333,173.38,5816.66666666667,105.61
"181",2020-10-02,11800341.06,1907.6,0.704,2342.945,1166.26,18506202.29,27.63,11075.01953,24.01,3348.44,522.49,81.8,338.829987,191.910004,169.610001,5825,105.61
"182",2020-10-01,11848851.18,1916.3,0.679,2337.92666666667,1162.83,18505352.29,26.7,11326.50977,24.0566666666667,3380.8,544.58,84.86,343.369995,196.940002,168.490005,5833.33333333333,105.61
"183",2020-09-30,12032997.26,1895.5,0.686,2332.90833333333,1164.65,18504577.29,26.37,11167.50977,24.1033333333333,3363,541.22,81.99,338.170013,197.029999,162.550003,5841.66666666667,106.2
"184",2020-09-29,12100110.08,1903.2,0.651,2327.89,1168.73,18503602.29,26.27,11085.25,24.15,3335.47,529.03,81.77,336.230011,194.5,164.809998,5850,106.2
"185",2020-09-28,11949493.81,1882.3,0.658,2308.08,1166.85,18502721.04,26.19,11117.53027,25.01,3351.6,521.4,79.48,338.390015,192.020004,160.759995,5810,106.2
"186",2020-09-27,12022707.42,1876.96666666667,0.658,2298.31666666667,1169.34,18501914.79,26.2533333333333,11049.5400366667,25.3833333333333,3333.88666666667,519.25,79.0066666666667,336.186676333333,190.430002666667,159.746663666667,5860,106.2
"187",2020-09-26,11995319.99,1871.63333333333,0.657,2288.55333333333,1171.83,18500964.79,26.3166666666667,10981.5498033333,25.7566666666667,3316.17333333333,517.1,78.5333333333333,333.983337666667,188.840001333333,158.733332333333,5860,106.2
"188",2020-09-25,11930598.31,1866.3,0.656,2278.79,1174.32,18500027.29,26.38,10913.55957,26.13,3298.46,514.95,78.06,331.779999,187.25,157.720001,5860,106.2
"189",2020-09-24,12005744.26,1876.9,0.668,2272.7,1169.1,18498971.04,28.51,10672.26953,27.21,3246.59,493.92,75.82,328.209991,182.190002,152.309998,5570,106.2
"190",2020-09-23,11432373.34,1868.4,0.677,2333.24,1170.65,18498114.79,28.58,10632.99023,24.64,3236.92,484.95,74.73,324.529999,181.610001,149.589996,5550,106.2
"191",2020-09-22,11758483.31,1907.6,0.671,2332.59,1163.61,18497227.29,26.86,10963.63965,25.2,3315.57,505.51,77.7,335.309998,187.779999,155.589996,5660,106.2
"192",2020-09-21,11673460.96,1910.6,0.669,2389.39,1163.61,18496421.04,27.78,10778.79981,23.31,3281.06,500.69,77.94,327.850006,183.210007,151.119995,5810,106.2
"193",2020-09-20,12204579.84,1927.76666666667,0.678333333333333,2397.06,1164.01,18495514.79,27.13,10783.62663,22.7366666666667,3293.86333333333,496.316666666667,76.9366666666667,330.320007333333,180.830007,149.083328333333,5840,106.2
"194",2020-09-19,12378723.41,1944.93333333333,0.687666666666667,2404.73,1164.41,18494627.29,26.48,10788.45345,22.1633333333333,3306.66666666667,491.943333333333,75.9333333333333,332.790008666667,178.450007,147.046661666667,5870,106.2
"195",2020-09-18,12211625.38,1962.1,0.697,2412.4,1164.81,18493696.04,25.83,10793.28027,21.59,3319.47,487.57,74.93,335.26001,176.070007,145.009995,5900,106.2
"196",2020-09-17,12216539.35,1949.9,0.689,2406.17,1169.2,18492664.79,26.46,10910.28027,22.31,3357.01,498.54,76.55,339.429993,175.789993,145.639999,5980,106.2
"197",2020-09-16,12245454.46,1970.5,0.698,2435.92,1172.88,18491552.29,26.04,11050.46973,21.05,3385.49,500.58,76.66,341.850006,180.910004,151.050003,5980,106.2
"198",2020-09-15,12046899.08,1966.2,0.68,2443.58,1179.76,18490583.54,25.59,11190.32031,20.97,3401.2,519.64,78.93,339.140015,186.020004,154.5,6030,106.2
"199",2020-09-14,11917343.22,1963.7,0.676,2427.91,1181.51,18489608.54,25.85,11056.65039,21.28,3383.54,514.89,77.9,338.600006,186.960007,144.399994,6010,106.2
"200",2020-09-13,11518922.74,1958.43333333333,0.671,2417.50333333333,1183.63666666667,18488508.54,26.19,10988.9501966667,21.4133333333333,3369.35,505.453333333333,77.38,335.783335333333,185.973338,142.083328333333,6090,106.2
"201",2020-09-12,11651046.26,1953.16666666667,0.67,2407.09666666667,1185.76333333333,18487496.04,26.53,10921.2500033333,21.5466666666667,3355.16,496.016666666667,76.86,332.966664666667,184.986669,139.766662666667,6090,106.2
"202",2020-09-11,11605014.2,1947.9,0.669,2396.69,1187.89,18486433.54,26.87,10853.54981,21.68,3340.97,486.58,76.34,330.149994,184,137.449997,6090,106.2
"203",2020-09-10,11562865.32,1964.3,0.682,2396.48,1188.11,18485571.04,29.71,10919.58984,22.14,3339.19,492.47,78.98,332.880005,190.089996,141.070007,5920,106.2
"204",2020-09-09,11428090.23,1954.9,0.698,2375.81,1184.79,18484583.54,28.81,11141.55957,24.73,3398.96,508.6,81.91,339.640015,194.600006,144.210007,5880,106.2
"205",2020-09-08,11304428.33,1943.2,0.682,2401.91,1190.1,18483652.29,31.46,10847.69043,23.87,3331.84,476.52,78.69,329.880005,185.949997,139.110001,6000,106.2
"206",2020-09-07,11570033.8,1940.975,0.72,2384.22,1187.27,18482683.54,31.2825,10964.0502925,25.85,3355.62,483.615,79.52,331.16250625,187.42249675,140.9300005,6010,106.2
"207",2020-09-06,11470493.81,1938.75,0.720333333333333,2378.89666666667,1187.28,18481589.79,31.105,11080.410155,26.51,3379.4,490.71,80.35,332.4450075,188.8949965,142.75,5990,106.2
"208",2020-09-05,11346883.96,1936.525,0.720666666666667,2373.57333333333,1187.29,18480652.29,30.9275,11196.7700175,27.17,3403.18,497.805,81.18,333.72750875,190.36749625,144.5699995,5990,106.2
"209",2020-09-04,11728752.05,1934.3,0.721,2368.25,1187.3,18479771.04,30.75,11313.12988,27.83,3426.96,504.9,82.01,335.01001,191.839996,146.389999,5990,106.2
"210",2020-09-03,11431380.52,1937.8,0.636,2395.9,1191.48,18478927.29,33.6,11458.09961,25.3,3455.06,520.62,82.54,343.839996,204.990005,152.860001,6260,106.2
"211",2020-09-02,12735420.64,1944.7,0.648,2364.37,1189.13,18478121.04,26.57,12056.44043,26.26,3580.84,573.86,90.22,360.700012,210.820007,162.880005,6480,106.2
"212",2020-09-01,13356284.52,1978.9,0.672,2349.55,1185.45,18477221.04,26.12,11939.66992,27.59,3526.65,552.84,92.18,356.899994,208.929993,166.660004,6500,106.2
"213",2020-08-31,13033092.94,1978.6,0.706,2326.17,1187.94,18476258.54,26.41,11775.45996,27.77,3500.31,534.98,90.82,358.190002,204.139999,159.559998,6300,105.5
"214",2020-08-30,13067331.04,1977.36666666667,0.724,2335.38,1185.45333333333,18475321.04,25.26,11748.8499333333,27.3133333333333,3502.87666666667,531.956666666667,89.0633333333333,360.833333,204.253331333333,158.349996333333,6280,105.5
"215",2020-08-29,12838999.21,1976.13333333333,0.724,2344.59,1182.96666666667,18474527.29,24.11,11722.2399066667,26.8566666666667,3505.44333333333,528.933333333333,87.3066666666667,363.476664,204.366663666667,157.139994666667,6260,105.5
"216",2020-08-28,12878758.98,1974.9,0.724,2353.8,1180.48,18473614.79,22.96,11695.62988,26.4,3508.01,525.91,85.55,366.119995,204.479996,155.929993,6240,105.5
"217",2020-08-27,12634291.06,1932.6,0.754,2344.45,1187.44,18472596.04,24.47,11625.33984,27.22,3484.55,505.13,83.8,356,204.339996,155.610001,6230,105.5
"218",2020-08-26,12818355.45,1952.5,0.688,2369.32,1184.39,18471789.79,23.27,11665.05957,25.44,3478.73,510.92,86.02,351.019989,203.479996,153.740005,6230,105.5
"219",2020-08-25,12681976.83,1923.1,0.688,2366.73,1187.35,18470902.29,22.03,11466.46973,24.63,3443.62,510,86.35,347.660004,201.669998,155,6380,105.5
"220",2020-08-24,13137724.53,1939.2,0.654,2329.83,1188.66,18470102.29,22.37,11379.71973,26.44,3431.28,508.81,83.08,343.640015,198.880005,151.789993,6270,105.5
"221",2020-08-23,13015271.33,1941.8,0.632,2321.41666666667,1189.68,18469171.04,22.4266666666667,11357.0797566667,26.59,3419.90666666667,508.32,83.3233333333333,341.460012,198.183334333333,152.893330666667,6313.33333333333,105.5
"222",2020-08-22,13034214.36,1944.4,0.634,2313.00333333333,1190.7,18468189.79,22.4833333333333,11334.4397833333,26.74,3408.53333333333,507.83,83.5666666666667,339.280009,197.486663666667,153.996668333333,6356.66666666667,105.5
"223",2020-08-21,12934535.48,1947,0.636,2304.59,1191.72,18467339.79,22.54,11311.79981,26.89,3397.16,507.34,83.81,337.100006,196.789993,155.100006,6400,105.5
"224",2020-08-20,13253514.29,1946.5,0.652,2274.22,1185.24,18466371.04,22.72,11264.9502,28.18,3385.51,485.64,82.77,337.320007,198.179993,155.860001,6400,105.5
"225",2020-08-19,13119523.83,1970.3,0.685,2360.54,1181.74,18465458.54,22.54,11146.45996,24.38,3374.85,485.54,81.09,332.399994,192.440002,150.369995,6630,105.5
"226",2020-08-18,13379441.75,2013.1,0.67,2348.24,1182.7,18464596.04,21.51,11210.83984,25.21,3389.78,490.43,81.66,331,194.570007,151.039993,6710,105.5
"227",2020-08-17,13673077.08,1998.7,0.692,2363.0525,1183.19,18463721.04,21.35,11129.73047,24.5525,3381.99,493.48,82.42,330.230011,196.289993,152.479996,6950,105.5
"228",2020-08-16,13269617.55,1982.4,0.713,2377.865,1184.44,18462939.79,21.5833333333333,11092.92025,23.895,3378.94333333333,483.173333333333,82.0466666666667,329.08667,194.679997666667,148.973333,6950,105.5
"229",2020-08-15,13239374.1,1966.1,0.711,2392.6775,1185.69,18461989.79,21.8166666666667,11056.11003,23.2375,3375.89666666667,472.866666666667,81.6733333333333,327.943329,193.070002333333,145.46667,6950,105.5
"230",2020-08-14,13131336.51,1949.8,0.709,2407.49,1186.94,18461014.79,22.05,11019.29981,22.58,3372.85,462.56,81.3,326.799988,191.460007,141.960007,6950,105.5
"231",2020-08-13,13148370.69,1970.4,0.717,2437.53,1184.92,18459971.04,22.13,11042.5,22.12,3373.43,457.72,81.84,326.190002,193.070007,143.190002,6980,105.5
"232",2020-08-12,12926106.44,1949,0.673,2432.35,1183.23,18459052.29,22.28,11012.24023,22.86,3380.35,457.61,82.61,327.630005,191.320007,139.020004,6960,105.5
"233",2020-08-11,12731506.47,1946.3,0.643,2418.67,1185.62,18458071.04,24.03,10782.82031,22.98,3333.69,434,76.88,328.540009,189.029999,138.25,7480,105.5
"234",2020-08-10,13253223.86,2039.7,0.581,2386.38,1185.58,18457108.54,22.13,10968.36035,22.94,3360.47,446.6,82.24,322.880005,193.320007,139.339996,7700,105.5
"235",2020-08-09,13027423.55,2035.8,0.566,2374.81,1186.78,18456252.29,22.1566666666667,10982.5670566667,22.65,3357.40666666667,447.06,83.11,324.593333,195.090006333333,141.966664333333,7670,105.5
"236",2020-08-08,13114795.45,2031.9,0.566,2363.24,1187.98,18455277.29,22.1833333333333,10996.7737633333,22.36,3354.34333333333,447.52,83.98,326.306661,196.860005666667,144.593332666667,7670,105.5
"237",2020-08-07,12944559.18,2028,0.566,2351.67,1189.18,18454389.79,22.21,11010.98047,22.07,3351.28,447.98,84.85,328.019989,198.630005,147.220001,7670,105.5
"238",2020-08-06,13143501.33,2069.4,0.538,2342.61,1184,18453439.79,22.65,11108.07031,22.06,3349.16,453.42,86.71,330.140015,204.089996,154,7000,105.5
"239",2020-08-05,13106959.43,2049.3,0.549,2311.86,1186.24,18452464.79,22.99,10998.40039,21.58,3327.77,451.47,85.31,328,202.910004,146.550003,6940,105.5
"240",2020-08-04,12503183.65,2021,0.512,2279.97,1193.32,18451658.54,23.76,10941.16992,22.42,3306.51,449.11,85.04,314.390015,197.330002,136.830002,7060,105.5
"241",2020-08-03,12548323.03,1986.3,0.554,2251.04,1192.7,18450752.29,24.28,10902.79981,23.52,3294.61,440.41,77.67,312.589996,197.070007,134.800003,7070,105.5
"242",2020-08-02,12333275.51,1986.16666666667,0.533,2250.48333333333,1193.16333333333,18449739.79,24.34,10850.2897166667,23.5366666666667,3286.78,435.136666666667,77.59,311.236663666667,196.736673666667,133.150004,6740,105.5
"243",2020-08-01,13120984.57,1986.03333333333,0.533,2249.92666666667,1193.62666666667,18448858.54,24.4,10797.7796233333,23.5533333333333,3278.95,429.863333333333,77.51,309.883331333333,196.403340333333,131.500005,6740,105.5
"244",2020-07-31,12634368.48,1985.9,0.533,2249.37,1194.09,18448002.29,24.46,10745.26953,23.57,3271.12,424.59,77.43,308.529999,196.070007,129.850006,6740,104.86
"245",2020-07-30,12397544.21,1966.8,0.545,2267.01,1189.73,18447046.04,24.76,10587.80957,22.91,3246.22,424.56,78.2,309,192.509995,129.130005,6830,104.86
"246",2020-07-29,12385553.98,1976.7,0.577,2263.16,1190.04,18446202.29,24.1,10542.94043,23.33,3258.44,418.62,76.09,309.299988,184.600006,128.550003,6800,104.86
"247",2020-07-28,12176185.49,1963.9,0.579,2256.99,1199.55,18445277.29,25.44,10402.08984,22.92,3218.44,408.62,67.61,306.329987,176.270004,123.510002,6710,104.86
"248",2020-07-27,12263271.62,1955.4,0.615,2217.86,1196.07,18444371.04,24.74,10536.26953,22.96,3239.41,416.86,68.97,308.859985,177.979996,125.75,6300,104.86
"249",2020-07-26,11051874.77,1936.1,0.594,2212.05333333333,1197.91,18443439.79,25.1066666666667,10478.5729166667,22.8066666666667,3231.48333333333,413.833333333333,69.1133333333333,308.213327666667,176.17333,124.303334666667,5940,104.86
"250",2020-07-25,10797419.55,1916.8,0.5905,2206.24666666667,1199.75,18442452.29,25.4733333333333,10420.8763033333,22.6533333333333,3223.55666666667,410.806666666667,69.2566666666667,307.566670333333,174.366664,122.856669333333,5940,104.86
"251",2020-07-24,10640965.57,1897.5,0.587,2200.44,1201.59,18441564.79,25.84,10363.17969,22.5,3215.63,407.78,69.4,306.920013,172.559998,121.410004,5940,104.86
"252",2020-07-23,10690259.48,1890,0.577,2216.19,1201.95,18440558.54,26.08,10461.41992,21,3235.66,405.19,59.57,309.899994,173.860001,122.93,6020,104.86
"253",2020-07-22,10628101.61,1865.1,0.6,2228.66,1197.38,18439708.54,24.32,10706.12988,20.82,3276.02,417.55,61.79,313.369995,178.419998,129.179993,6050,104.86
"254",2020-07-21,10460205.3,1843.9,0.605,2228.83,1194.04,18438808.54,24.84,10680.36035,21.09,3257.3,413.14,57,307.600006,175.580002,126.989998,5980,104.86
"255",2020-07-20,10225161.76,1817.4,0.613,2198.2,1201.02,18438027.29,24.46,10767.08984,22.37,3251.84,420.43,57.46,311.959991,178.820007,128.389999,5930,104.86
"256",2020-07-19,10249246.24,1814.93333333333,0.616333333333333,2199.19666666667,1201.99333333333,18437146.04,24.8666666666667,10679.12337,22.36,3242.80333333333,416.306666666667,56.6533333333333,309.32666,177.186670666667,125.836667,5936.66666666667,104.86
