"","Date","BTC_price","Gold_price","Bond_yield","KOSPI","USD_exchange_rate","BTC_circulation","VIX","NASDAQ","VKOSPI","S.P500","Nvidia","AMD","MA","PYPL","SQ","vidente","consumer_index","net_point_by_word","volume","Atinum","Woori"
"776",2019-02-15,4036146.1,1322.1,2.664,2196.09,1126.44,17540071.04,14.91,7472.410156,14.24,2775.6,157.34,23.68,222.110001,94.910004,75.639999,6330,104.69,0.036688745,6797209121223,2280,2810
"777",2019-02-14,4051545.75,1313.9,2.655,2225.85,1126.4,17538483.54,16.22,7426.950195,13.76,2745.73,154.53,23.13,219.809998,94.419998,75.669998,6280,104.69,0.004076218,6997034563583,2300,2795
"778",2019-02-13,4076576.68,1310.8,2.709,2201.48,1125.59,17536721.04,15.65,7420.379883,15.77,2753.03,152.88,22.85,220.539993,94.010002,75.629997,5970,104.69,0.028312302,7184326819480,2270,2715
"779",2019-02-12,4064468.21,1314,2.686,2190.47,1121.29,17534808.54,15.43,7414.620117,14.88,2744.73,151.17,22.82,218.910004,94.379997,75.589996,5880,104.69,-0.00425399,7230609693059,2170,2670
"780",2019-02-11,4123449.05,1307,2.654,2180.73,1125.99,17533208.54,15.97,7307.899902,14.87,2709.8,146.45,22.96,217.100006,92.690002,74.32,5750,104.69,0.020315805,7003742581974,2175,2680
"781",2019-02-10,4098443,1310.833333,2.634,2179.503333,1125.493333,17531396.04,15.88666667,7304.666666,14.85666667,2709.16,147.0233333,22.99,216.9266713,92.416669,74.04333267,5736.666667,104.69,0.009077958,7009545102474,2180,2643.33333333333
"782",2019-02-09,4096640.39,1314.666667,2.634,2178.276667,1124.996667,17529646.04,15.80333333,7301.433431,14.84333333,2708.52,147.5966667,23.02,216.7533367,92.143336,73.76666533,5723.333333,104.69,0.048556297,6871833304165,2185,2606.66666666667
"783",2019-02-08,3795149.08,1318.5,2.634,2177.05,1124.5,17527771.04,15.72,7298.200195,14.83,2707.88,148.17,23.05,216.580002,91.870003,73.489998,5710,104.69,0.031442126,8631165496803,2190,2570
"784",2019-02-07,3810271.21,1314.2,2.657,2203.42,1124.81,17525733.54,16.37,7288.350098,14.75,2706.05,147.42,22.67,213.970001,90.849998,71.949997,5620,104.69,0.00407017,5584380295722,2195,2565
"785",2019-02-06,3870703.65,1314.4,2.7,2203.426667,1121.8,17523558.54,15.38,7375.279785,14.76833333,2731.61,153,23.26,215.300003,92.25,72.669998,5708.333333,104.69,-0.000750051,6116862296477,2186.66666666667,2570.83333333333
"786",2019-02-05,3854925.69,1319.2,2.704,2203.433333,1117.27,17521508.54,15.57,7402.080078,14.78666667,2737.7,149.95,23.31,215.860001,92.269997,72.279999,5796.666667,104.69,0.031362468,5832735731217,2178.33333333333,2576.66666666667
"787",2019-02-04,3868605.97,1319.3,2.725,2203.44,1119.86,17519671.04,15.73,7347.540039,14.805,2724.87,149.18,24.13,214.910004,91.660004,71.75,5885,104.69,0.014331074,5950080381939,2170,2582.5
"788",2019-02-03,3923198.19,1320.233333,2.691,2203.446667,1119.706667,17517833.54,15.86666667,7319.650065,14.82333333,2718.756667,147.6966667,24.25666667,214.530004,91.11000333,71.43333433,5973.333333,104.69,0.033335286,5627867267304,2161.66666666667,2588.33333333333
"789",2019-02-02,3888036.2,1321.166667,2.6875,2203.453333,1119.553333,17516108.54,16.00333333,7291.760091,14.84166667,2712.643333,146.2133333,24.38333333,214.150004,90.56000267,71.11666867,6061.666667,104.69,0.042547329,5658758456249,2153.33333333333,2594.16666666667
"790",2019-02-01,3861169.88,1322.1,2.684,2203.46,1119.4,17514308.54,16.14,7263.870117,14.86,2706.53,144.73,24.51,213.770004,90.010002,70.800003,6150,104.69,0.001285214,6050731437761,2145,2600
"791",2019-01-31,3888910.31,1325.2,2.633,2204.85,1112.4,17512333.54,16.57,7281.740234,15.51,2704.1,143.75,24.41,211.130005,88.760002,71.349998,6600,104.24,0.016488582,6506268035948,2150,2620
"792",2019-01-30,3842592.27,1315.5,2.678,2206.2,1111.04,17510396.04,17.66,7183.080078,16.99,2681.05,137.39,23.09,204.020004,92.419998,71.529999,6560,104.24,0.02488711,6644527785572,2195,2605
"793",2019-01-29,3870456.46,1315.2,2.71,2183.36,1118.01,17508696.04,19.13,7028.290039,15.18,2640,131.6,19.25,199.240005,91.120003,68.559998,6700,104.24,-0.015863425,6579865497577,2200,2620
"794",2019-01-28,3999230.8,1309.3,2.748,2177.3,1118.87,17506871.04,18.87,7085.680176,14.94,2643.85,138.01,20.18,200.160004,92.300003,76.220001,6930,104.24,-0.022115501,7708767817373,2240,2685
"795",2019-01-27,4021996.93,1307.6,2.755,2177.443333,1118.84,17505058.54,18.38666667,7112.073405,14.76666667,2650.82,145.39,20.76333333,201.08667,92.96000167,76.80333433,6940,104.24,0.003909662,6215671338426,2231.66666666667,2681.66666666667
"796",2019-01-26,4016449.44,1305.9,2.757,2177.586667,1118.81,17503346.04,17.90333333,7138.466634,14.59333333,2657.79,152.77,21.34666667,202.013336,93.62000033,77.38666767,6950,104.24,0.018132248,5688392862035,2223.33333333333,2678.33333333333
"797",2019-01-25,4025012.98,1304.2,2.759,2177.73,1118.78,17501471.04,17.42,7164.859863,14.42,2664.76,160.15,21.93,202.940002,94.279999,77.970001,6960,104.24,-0.006332022,5875467430650,2215,2675
"798",2019-01-24,3999472.95,1285.9,2.716,2145.03,1128.75,17499746.04,18.89,7073.459961,14.03,2642.33,157.84,20.85,199.789993,92.199997,73.940002,6740,104.24,-0.011437899,5872144122640,2220,2655
"799",2019-01-23,4022967.38,1290.2,2.75,2127.78,1126.46,17497721.04,19.52,7025.77002,14.8,2638.7,149.29,19.8,198.350006,90.5,69.099998,6690,104.24,0.041098005,6062814030630,2200,2635
"800",2019-01-22,3988963.45,1283.4,2.741,2117.77,1131.77,17495896.04,20.8,7020.359863,14.93,2632.9,148.77,19.76,199.460007,89.940002,67.849998,6700,104.24,0.007841566,5928774411641,2225,2655
"801",2019-01-21,4017182.92,1283.2,2.773,2124.61,1134.4,17494271.04,20.05,7054.577392,14.64,2642.3525,150.81,20.0125,200.0950053,90.23500225,68.947498,6730,104.24,-0.002624891,5583693402494,2255,2720
"802",2019-01-20,4156735.87,1283,2.778,2124.5,1131.626667,17492396.04,19.3,7088.794922,14.53333333,2651.805,152.85,20.265,200.7300035,90.5300025,70.044998,6826.666667,104.24,0.031102707,6228766660820,2225,2698.33333333333
"803",2019-01-19,4075208.57,1282.8,2.783,2124.39,1128.853333,17490433.54,18.55,7123.012451,14.42666667,2661.2575,154.89,20.5175,201.3650018,90.82500275,71.142498,6923.333333,104.24,0.010310353,6645173540212,2195,2676.66666666667
"804",2019-01-18,4103786.47,1282.6,2.788,2124.28,1126.08,17488771.04,17.8,7157.22998,14.32,2670.71,156.93,20.77,202,91.120003,72.239998,7020,104.24,0.020020209,5582147691836,2165,2655
"805",2019-01-17,4074643.04,1292.3,2.75,2107.06,1122.7,17487046.04,18.06,7084.459961,14.98,2635.96,151.72,20.25,199.309998,90.400002,68.839996,7170,104.24,0.003035795,6097028779319,2180,2665
"806",2019-01-16,4051924.75,1293.8,2.727,2106.1,1120.78,17485458.54,19.04,7034.689941,14.62,2616.1,148.84,19.73,197.770004,90.550003,65.900002,7250,104.24,-0.009027968,6018965993130,2215,2610
"807",2019-01-15,4133048.31,1288.4,2.718,2097.18,1122.85,17483796.04,18.6,7023.830078,15.06,2610.3,149.87,20.38,196.520004,91.599998,65.959999,7350,104.24,0.04307134,6178225402343,2200,2590
"808",2019-01-14,3969136.13,1289.1,2.706,2064.52,1121.8,17482146.04,19.07,6905.919922,14.97,2582.61,150.44,20.23,195.429993,90.43,65.18,7000,104.24,-0.010644129,6305637461990,2180,2550
"809",2019-01-13,4082450.22,1289.233333,2.699,2068.203333,1120.61,17480283.54,18.77666667,6927.773275,14.87,2587.16,149.9033333,20.24333333,195.58666,90.503334,65.530001,7033.333333,104.24,-0.000279058,5223250382708,2185,2565
"810",2019-01-12,4113808.88,1289.366667,2.699,2071.886667,1119.42,17478571.04,18.48333333,6949.626627,14.77,2591.71,149.3666667,20.25666667,195.743327,90.576668,65.880002,7066.666667,104.24,0.016066226,5331333122187,2190,2580
"811",2019-01-11,4099351.12,1289.5,2.699,2075.57,1118.23,17476846.04,18.19,6971.47998,14.67,2596.26,148.83,20.27,195.899994,90.650002,66.230003,7100,104.24,-0.013643635,6179921998479,2195,2595
"812",2019-01-10,4501469.68,1287.4,2.746,2063.28,1117.79,17474996.04,19.5,6986.069824,15.01,2596.64,145.23,19.74,196.949997,90.699997,66.099998,7227,104.24,-0.017089088,7669953922860,2225,2680
"813",2019-01-09,4498279.22,1292,2.712,2064.71,1118.18,17473046.04,19.98,6957.080078,15.45,2584.96,142.58,20.19,195.770004,89.550003,65.93,7073,104.24,0.00703875,5708166502284,2140,2655
"814",2019-01-08,4494842.72,1285.9,2.73,2025.27,1122.83,17470996.04,20.47,6897,16.13,2574.41,139.83,20.75,192.279999,88.699997,63.119999,6764,104.24,0.012561518,5920930278266,2110,2595
"815",2019-01-07,4550757.21,1289.9,2.698,2037.1,1117.66,17468883.54,21.4,6823.470215,16.67,2549.69,143.4,20.57,191.220001,86.93,60.720001,6800,104.24,0.049862877,5833936401123,2165,2685
"816",2019-01-06,4280667.68,1288.533333,2.668,2028.15,1117.39,17467121.04,21.39333333,6795.266764,17.1,2543.773333,140.9966667,20.04666667,190.7333323,86.709999,59.873334,6836.333333,104.24,0.013997041,6244987571170,2120,2660
"817",2019-01-05,4297911.67,1287.166667,2.668,2019.2,1117.12,17465358.54,21.38666667,6767.063314,17.53,2537.856667,138.5933333,19.52333333,190.2466637,86.489998,59.026667,6872.666667,104.24,0.021052188,5732383812861,2075,2635
"818",2019-01-04,4275669.94,1285.8,2.668,2010.25,1116.85,17463321.04,21.38,6738.859863,17.96,2531.94,136.19,19,189.759995,86.269997,58.18,6909,104.24,-0.015582913,5409207729312,2030,2610
"819",2019-01-03,4386140.71,1294.8,2.552,1993.7,1125.89,17461458.54,25.45,6463.5,19.25,2447.89,127.99,17.05,181.179993,82.089996,52.419998,7191,104.24,0.022867263,5054671973953,2030,2625
"820",2019-01-02,4294834.87,1284.1,2.633,2010,1120.12,17459521.04,23.22,6665.939941,19.74,2510.03,136.22,18.83,189.740005,85.75,57.200001,7246,104.24,0.022048511,5852046663169,2000,2635
"821",2019-01-01,4180465.22,1282.7,2.686,2016.208,1112.83,17457633.54,24.32,6650.609863,19.59,2508.44,134.86,18.645,189.1949995,84.919998,56.6450005,7251.4,104.24,-0.013717805,4824807762770,2005,2626
"822",2018-12-31,4314497.61,1281.3,2.686,2022.416,1114.3,17455771.04,25.42,6635.279785,19.44,2506.85,133.5,18.46,188.649994,84.089996,56.09,7256.8,104.35,0.008419931,5201535673792,2010,2617
