날짜,시가*,고가,저가,종가**,거래량,시가총액
10-Sep-19,"\11,533,040.12","\11,597,693.91","\11,180,641.33","\11,287,088.33","\16,632,550,389,768","\202,356,612,613,864"
09-Sep-19,"\11,652,226.63","\11,660,129.66","\11,319,393.92","\11,531,439.84","\19,633,001,414,019","\206,711,287,495,110"
08-Sep-19,"\11,735,781.65","\11,822,280.46","\11,614,137.37","\11,650,048.07","\15,253,190,198,623","\208,816,183,895,530"
07-Sep-19,"\11,552,591.93","\11,781,036.77","\11,546,999.33","\11,734,822.84","\17,079,479,138,601","\210,309,582,081,055"
06-Sep-19,"\11,802,821.17","\12,160,496.82","\11,483,825.49","\11,551,890.09","\21,798,297,045,883","\207,009,003,988,446"
05-Sep-19,"\11,813,963.45","\11,857,574.21","\11,733,889.44","\11,799,848.16","\16,235,816,395,954","\211,429,679,274,752"
04-Sep-19,"\11,850,779.70","\12,008,620.66","\11,642,722.40","\11,821,003.21","\18,680,939,930,381","\211,784,053,217,685"
03-Sep-19,"\11,543,435.44","\11,979,008.73","\11,501,954.22","\11,853,412.67","\21,629,083,154,248","\212,344,701,674,245"
02-Sep-19,"\10,887,082.43","\11,600,190.33","\10,857,154.70","\11,544,590.99","\19,244,891,259,417","\206,788,872,658,811"
01-Sep-19,"\10,745,513.66","\10,930,912.87","\10,692,348.89","\10,887,637.06","\12,770,368,889,687","\195,000,976,620,135"
31-Aug-19,"\10,708,633.33","\10,793,075.80","\10,635,283.13","\10,745,592.49","\12,780,913,527,561","\192,437,443,137,920"
30-Aug-19,"\10,616,365.29","\10,774,000.05","\10,519,803.94","\10,709,340.95","\15,169,168,909,450","\191,766,278,197,042"
29-Aug-19,"\10,886,315.30","\10,886,315.30","\10,512,359.26","\10,611,183.32","\19,019,256,297,369","\189,987,401,157,893"
28-Aug-19,"\11,384,663.42","\11,469,393.99","\10,841,539.63","\10,883,679.37","\19,641,756,800,326","\194,843,840,154,266"
27-Aug-19,"\11,573,674.07","\11,583,160.38","\11,255,093.40","\11,364,661.15","\16,471,656,402,927","\203,433,116,856,404"
26-Aug-19,"\11,298,607.22","\11,729,325.41","\11,298,607.22","\11,571,435.68","\20,573,271,580,043","\207,114,812,912,922"
25-Aug-19,"\11,337,031.50","\11,497,574.14","\11,167,492.40","\11,312,239.84","\15,792,429,028,677","\202,456,423,452,001"
24-Aug-19,"\11,612,522.82","\11,624,100.26","\11,137,933.57","\11,336,165.13","\17,239,775,115,377","\202,861,944,632,944"
23-Aug-19,"\11,309,776.08","\11,651,350.77","\11,244,931.17","\11,612,881.09","\17,436,142,844,927","\207,791,162,653,306"
22-Aug-19,"\11,316,707.12","\11,417,655.84","\10,969,637.46","\11,303,914.47","\19,076,863,827,716","\202,241,012,736,927"
21-Aug-19,"\12,010,772.46","\12,048,883.82","\11,116,092.16","\11,311,717.32","\21,727,456,879,535","\202,360,819,908,239"
20-Aug-19,"\12,180,117.09","\12,214,365.61","\11,848,303.08","\12,009,277.20","\16,795,756,695,395","\214,819,248,416,128"
19-Aug-19,"\11,548,521.66","\12,179,790.34","\11,507,149.86","\12,179,790.34","\17,894,992,331,448","\217,846,353,718,012"
18-Aug-19,"\11,417,667.29","\11,701,143.87","\11,290,568.21","\11,543,530.55","\14,504,784,354,883","\206,442,768,812,155"
17-Aug-19,"\11,557,937.53","\11,662,710.61","\11,254,421.04","\11,416,258.69","\15,373,099,834,985","\204,148,677,367,130"
16-Aug-19,"\11,514,085.38","\11,742,739.26","\10,996,433.99","\11,575,362.28","\22,569,998,676,460","\206,975,140,383,692"
15-Aug-19,"\11,200,555.92","\11,645,735.26","\10,795,414.43","\11,505,298.79","\25,550,113,988,549","\205,700,498,854,039"
14-Aug-19,"\12,150,148.69","\12,150,225.88","\11,189,078.74","\11,215,375.80","\22,305,150,022,450","\200,495,590,940,651"
13-Aug-19,"\12,703,084.29","\12,742,133.25","\12,084,138.89","\12,157,225.67","\18,612,698,147,550","\217,310,104,871,982"
12-Aug-19,"\12,862,791.92","\12,862,791.92","\12,631,562.41","\12,700,365.67","\15,227,115,507,511","\226,993,635,702,791"
11-Aug-19,"\12,663,683.60","\12,857,648.24","\12,550,494.37","\12,857,648.24","\17,600,548,708,399","\229,783,210,386,492"
10-Aug-19,"\13,234,752.72","\13,295,114.20","\12,634,850.87","\12,668,463.91","\20,223,702,797,854","\226,378,317,728,036"
09-Aug-19,"\13,337,306.19","\13,356,261.06","\13,065,366.42","\13,236,292.55","\20,463,185,251,198","\236,499,788,117,485"
08-Aug-19,"\13,337,943.07","\13,366,261.09","\12,894,010.10","\13,351,741.85","\21,736,948,680,420","\238,538,040,844,479"
07-Aug-19,"\12,804,776.49","\13,430,495.57","\12,757,364.99","\13,324,473.51","\24,764,471,802,664","\238,027,395,474,859"
06-Aug-19,"\13,178,951.27","\13,694,744.72","\12,597,844.05","\12,806,981.15","\26,371,311,409,796","\228,758,617,447,801"
05-Aug-19,"\12,229,644.96","\13,272,170.28","\12,229,644.96","\13,172,377.94","\26,640,079,062,762","\235,258,498,796,534"
04-Aug-19,"\12,074,438.43","\12,283,727.58","\11,849,773.19","\12,240,187.28","\18,444,653,630,524","\218,587,859,393,115"
03-Aug-19,"\11,737,080.67","\12,214,075.07","\11,719,480.59","\12,074,542.83","\17,130,044,192,583","\215,604,389,170,138"
02-Aug-19,"\11,606,273.62","\11,891,809.17","\11,571,651.94","\11,735,849.22","\19,513,782,333,554","\209,531,406,072,813"
01-Aug-19,"\11,244,094.19","\11,656,345.86","\11,070,678.34","\11,603,624.78","\19,152,545,299,056","\207,146,018,174,801"
31-Jul-19,"\10,715,898.89","\11,253,226.94","\10,709,256.19","\11,253,226.94","\18,556,928,808,328","\200,870,663,455,436"
30-Jul-19,"\10,624,715.82","\10,824,918.67","\10,529,883.67","\10,719,661.85","\15,430,869,254,002","\191,323,581,357,186"
29-Jul-19,"\10,653,558.37","\10,802,479.02","\10,569,618.47","\10,621,164.28","\15,388,061,888,491","\189,547,156,456,225"
28-Jul-19,"\10,590,459.41","\10,684,093.00","\10,323,422.48","\10,658,781.89","\15,329,195,910,596","\190,196,103,381,237"
27-Jul-19,"\11,013,936.12","\11,344,377.21","\10,501,080.68","\10,574,895.32","\18,764,784,104,132","\188,675,960,521,803"
26-Jul-19,"\11,060,756.22","\11,064,539.28","\10,843,019.62","\11,012,974.94","\16,173,863,315,829","\196,471,197,559,262"
25-Jul-19,"\10,944,682.50","\11,329,797.99","\10,905,474.17","\11,059,322.55","\17,653,637,617,998","\197,275,089,638,309"
24-Jul-19,"\11,032,419.78","\11,055,925.00","\10,727,341.57","\10,947,839.32","\19,412,961,748,939","\195,265,935,862,507"
23-Jul-19,"\11,544,576.39","\11,544,576.39","\11,027,805.28","\11,046,966.24","\19,918,608,753,669","\197,014,490,234,155"
22-Jul-19,"\11,823,742.11","\11,884,934.35","\11,330,542.82","\11,540,513.28","\18,225,427,553,483","\205,796,202,981,957"
21-Jul-19,"\12,025,229.41","\12,097,038.15","\11,592,389.41","\11,826,149.18","\19,113,764,093,191","\210,866,294,872,325"
20-Jul-19,"\11,744,378.52","\12,327,750.72","\11,661,205.79","\12,013,636.38","\22,545,907,065,500","\214,187,062,497,458"
19-Jul-19,"\11,887,350.26","\11,957,670.71","\11,413,898.93","\11,749,860.99","\23,127,011,808,081","\209,458,309,428,282"
18-Jul-19,"\10,821,285.00","\11,979,832.49","\10,462,337.46","\11,901,326.83","\28,102,891,683,143","\212,140,995,981,628"
17-Jul-19,"\10,567,683.36","\11,116,552.73","\10,223,938.08","\10,816,040.87","\27,414,347,410,654","\192,779,434,028,069"
16-Jul-19,"\12,158,143.82","\12,269,698.32","\10,541,901.01","\10,574,855.56","\26,947,150,009,015","\188,462,960,880,887"
15-Jul-19,"\11,445,374.33","\12,332,330.33","\11,148,768.12","\12,156,398.83","\28,322,723,270,879","\216,623,829,995,086"
14-Jul-19,"\12,698,585.96","\12,776,893.80","\11,419,419.18","\11,443,387.97","\25,089,173,145,779","\203,897,714,649,067"
13-Jul-19,"\13,180,716.74","\13,212,884.22","\12,171,338.89","\12,711,259.35","\23,478,691,001,317","\226,465,537,970,266"
12-Jul-19,"\12,668,771.20","\13,283,768.78","\12,473,338.99","\13,183,907.14","\26,259,271,656,649","\234,863,065,680,312"
11-Jul-19,"\13,545,111.73","\13,550,588.99","\12,450,775.89","\12,673,638.33","\31,905,769,257,950","\225,746,964,783,087"
10-Jul-19,"\14,026,926.64","\14,649,516.35","\13,066,742.20","\13,563,855.30","\37,520,592,040,875","\241,581,757,561,180"
09-Jul-19,"\13,706,465.96","\14,258,554.56","\13,649,489.87","\14,029,465.89","\31,428,882,869,136","\249,851,978,559,268"
08-Jul-19,"\12,771,753.89","\13,775,093.19","\12,712,369.51","\13,708,286.62","\26,201,093,987,675","\244,106,023,301,699"
07-Jul-19,"\12,516,263.83","\12,877,777.25","\12,439,486.54","\12,776,495.46","\21,611,371,764,756","\227,485,016,141,626"
06-Jul-19,"\12,253,977.85","\12,966,308.23","\12,253,977.85","\12,506,149.29","\23,533,818,810,952","\222,647,288,401,620"
05-Jul-19,"\12,500,070.18","\12,714,921.33","\12,133,944.58","\12,249,421.09","\26,598,228,119,112","\218,048,723,192,460"
04-Jul-19,"\13,358,783.66","\13,396,002.11","\12,459,307.10","\12,513,833.25","\28,921,050,651,650","\222,726,835,470,681"
03-Jul-19,"\12,070,558.77","\13,353,605.51","\12,070,558.77","\13,346,008.96","\34,361,761,877,302","\237,510,406,748,652"
02-Jul-19,"\11,814,520.97","\12,175,477.61","\10,865,225.98","\12,052,173.25","\34,606,562,548,857","\214,458,021,941,945"
01-Jul-19,"\12,046,876.35","\12,503,793.92","\11,257,340.36","\11,808,329.38","\32,779,708,009,231","\210,096,594,847,803"
30-Jun-19,"\13,313,340.80","\13,588,257.97","\12,049,194.88","\12,069,442.75","\30,411,917,762,391","\214,720,817,813,510"
29-Jun-19,"\13,836,382.97","\13,836,546.46","\12,840,687.49","\13,343,890.83","\33,388,216,752,527","\237,368,295,690,240"
28-Jun-19,"\12,454,396.57","\13,885,935.96","\12,178,050.85","\13,843,711.68","\39,149,818,991,023","\246,229,447,268,960"
27-Jun-19,"\14,524,099.42","\14,852,157.09","\11,706,479.55","\12,477,424.31","\44,605,612,280,155","\221,902,881,107,541"
26-Jun-19,"\13,142,171.19","\15,393,689.55","\13,116,527.08","\14,523,102.90","\50,327,561,566,380","\258,258,166,636,464"
25-Jun-19,"\12,281,490.65","\13,155,934.64","\12,281,490.65","\13,155,934.64","\27,759,971,227,632","\233,918,596,028,850"
24-Jun-19,"\12,110,266.76","\12,346,979.51","\11,838,782.68","\12,285,842.56","\21,502,704,925,643","\218,425,842,287,610"
23-Jun-19,"\11,935,032.05","\12,548,094.75","\11,778,160.57","\12,112,082.32","\23,429,273,741,338","\215,309,971,029,791"
22-Jun-19,"\11,353,976.61","\12,449,015.99","\11,277,112.70","\11,940,610.99","\33,467,708,273,884","\212,234,951,177,845"
21-Jun-19,"\10,627,779.33","\11,318,978.03","\10,627,779.33","\11,318,978.03","\23,011,621,621,643","\201,165,540,934,230"
20-Jun-19,"\10,346,590.21","\10,705,153.05","\10,301,316.21","\10,630,106.54","\19,912,925,908,996","\188,904,965,746,699"
19-Jun-19,"\10,129,759.35","\10,376,225.32","\10,120,463.20","\10,347,104.56","\17,346,642,647,740","\183,857,307,824,960"
18-Jun-19,"\10,416,221.00","\10,430,622.82","\10,047,386.78","\10,133,145.99","\17,682,935,966,918","\180,033,324,771,530"
17-Jun-19,"\10,029,558.98","\10,506,531.92","\10,029,558.98","\10,399,356.47","\17,364,653,354,427","\184,741,572,744,962"
16-Jun-19,"\9,865,002.16","\10,416,667.36","\9,835,005.48","\10,035,767.46","\26,051,579,712,696","\178,265,708,711,386"
15-Jun-19,"\9,695,746.35","\9,884,736.41","\9,616,135.75","\9,861,581.72","\20,497,822,354,253","\175,155,744,097,755"
14-Jun-19,"\9,183,778.55","\9,719,054.76","\9,130,773.02","\9,700,305.83","\22,126,989,228,862","\172,273,425,235,769"
13-Jun-19,"\9,088,543.74","\9,273,786.10","\9,023,289.06","\9,183,806.51","\20,830,738,611,711","\163,081,095,070,411"
12-Jun-19,"\8,842,950.66","\9,145,562.90","\8,772,574.32","\9,088,892.14","\21,238,022,872,645","\161,378,842,274,223"
11-Jun-19,"\8,930,883.76","\8,955,598.78","\8,672,650.70","\8,845,494.89","\19,087,766,087,395","\157,042,801,204,750"
10-Jun-19,"\8,582,809.85","\8,961,753.00","\8,465,036.19","\8,926,516.95","\20,852,906,669,185","\158,465,198,157,126"
09-Jun-19,"\8,869,997.56","\8,899,341.85","\8,461,118.58","\8,578,115.17","\18,533,727,403,322","\152,263,474,395,139"
08-Jun-19,"\8,967,181.26","\9,011,941.62","\8,744,960.35","\8,874,966.10","\18,435,535,595,152","\157,516,226,410,276"
07-Jun-19,"\8,733,010.81","\9,066,907.04","\8,690,022.62","\8,975,188.49","\21,357,399,344,711","\159,281,207,176,785"
06-Jun-19,"\8,724,901.53","\8,856,235.86","\8,448,009.70","\8,727,568.22","\21,729,159,887,820","\154,869,493,645,023"
05-Jun-19,"\8,596,264.34","\8,816,635.03","\8,556,459.88","\8,730,032.01","\24,280,155,498,678","\154,896,189,733,710"
04-Jun-19,"\9,161,560.31","\9,161,560.31","\8,440,219.00","\8,600,088.74","\27,458,766,159,465","\152,573,314,342,141"
03-Jun-19,"\9,753,767.21","\9,755,723.05","\9,153,973.07","\9,159,338.82","\24,551,943,314,653","\162,477,163,205,874"
02-Jun-19,"\9,557,086.26","\9,829,144.94","\9,552,357.50","\9,755,118.28","\22,612,407,843,074","\173,030,308,107,521"
01-Jun-19,"\9,566,421.30","\9,624,174.08","\9,463,478.81","\9,555,460.82","\25,091,743,366,322","\169,474,334,507,819"
31-May-19,"\9,283,514.43","\9,580,725.07","\9,118,675.76","\9,567,159.85","\28,301,684,059,751","\169,663,649,316,386"
30-May-19,"\9,664,520.55","\10,051,194.70","\9,173,038.82","\9,282,606.03","\32,632,358,742,776","\164,603,922,842,922"
29-May-19,"\9,727,930.60","\9,769,504.97","\9,464,762.74","\9,661,984.69","\26,190,972,301,363","\171,311,819,473,235"
28-May-19,"\9,821,841.35","\9,826,592.23","\9,634,351.06","\9,729,459.66","\27,031,636,228,484","\172,486,896,362,070"
27-May-19,"\9,678,257.78","\9,938,345.72","\9,672,268.91","\9,825,211.17","\31,185,553,863,487","\174,164,513,028,730"
26-May-19,"\8,987,745.98","\9,693,263.08","\8,842,098.31","\9,677,302.27","\29,766,441,819,950","\171,522,073,140,178"
25-May-19,"\8,917,094.53","\9,057,727.01","\8,888,186.27","\8,984,775.73","\24,833,453,600,933","\159,229,318,637,066"
24-May-19,"\8,794,148.30","\9,083,159.81","\8,730,274.52","\8,912,058.53","\28,919,748,502,423","\157,924,903,377,618"
23-May-19,"\8,566,055.64","\8,863,433.14","\8,405,304.46","\8,794,317.22","\27,288,473,392,634","\155,821,670,003,555"
22-May-19,"\8,877,381.10","\8,923,484.98","\8,497,679.83","\8,569,177.24","\27,581,212,422,044","\151,815,828,502,141"
21-May-19,"\8,901,567.86","\8,995,514.09","\8,751,352.39","\8,885,231.23","\28,036,191,490,643","\157,396,540,114,048"
20-May-19,"\9,145,870.49","\9,150,382.73","\8,567,743.52","\8,901,946.89","\26,603,722,308,235","\157,675,618,523,209"
19-May-19,"\8,109,365.05","\9,218,414.68","\8,109,365.05","\9,146,724.90","\28,901,109,641,947","\161,992,952,388,858"
18-May-19,"\8,191,598.76","\8,309,432.10","\8,091,001.17","\8,112,985.59","\23,826,442,805,574","\143,668,294,278,614"
17-May-19,"\8,799,984.52","\8,847,091.77","\7,852,918.49","\8,194,088.37","\33,547,418,833,596","\145,088,724,130,586"
16-May-19,"\9,143,166.95","\9,284,114.69","\8,624,454.47","\8,797,734.34","\37,006,918,207,801","\155,760,807,328,394"
15-May-19,"\8,914,293.35","\9,167,627.84","\8,813,575.57","\9,155,068.40","\31,625,471,700,614","\162,070,225,787,468"
14-May-19,"\8,711,792.44","\9,225,970.12","\8,587,391.60","\8,919,918.67","\35,739,689,183,545","\157,890,918,359,569"
13-May-19,"\7,778,221.87","\8,979,050.88","\7,696,887.05","\8,719,637.07","\31,997,646,657,263","\154,329,292,402,908"
12-May-19,"\8,037,447.63","\8,372,584.71","\7,604,823.31","\7,779,553.34","\30,988,614,136,937","\137,674,366,449,826"
11-May-19,"\7,118,232.13","\8,181,934.76","\7,113,804.43","\8,038,858.16","\32,209,520,125,098","\142,247,595,132,749"
10-May-19,"\6,890,789.20","\7,179,544.46","\6,874,829.62","\7,117,319.50","\21,668,087,500,590","\125,929,310,450,312"
09-May-19,"\6,674,880.76","\6,898,841.21","\6,674,880.76","\6,889,345.34","\18,727,780,613,569","\121,885,002,590,893"
08-May-19,"\6,526,667.72","\6,683,432.99","\6,465,561.87","\6,675,038.14","\17,094,250,602,008","\118,080,837,281,783"
07-May-19,"\6,410,759.11","\6,681,421.47","\6,406,069.38","\6,504,374.85","\20,113,301,493,735","\115,049,544,963,774"
06-May-19,"\6,462,189.59","\6,474,757.91","\6,308,207.21","\6,412,106.91","\17,559,042,435,123","\113,407,247,922,291"
05-May-19,"\6,506,123.20","\6,509,241.17","\6,368,846.46","\6,466,669.58","\16,523,228,589,872","\114,360,057,532,585"
04-May-19,"\6,437,095.14","\6,568,411.02","\6,299,037.50","\6,506,233.67","\19,601,578,466,113","\115,049,157,458,788"
03-May-19,"\6,142,922.57","\6,544,967.14","\6,125,794.95","\6,436,076.30","\20,888,058,834,815","\113,793,047,018,184"
02-May-19,"\6,027,853.89","\6,161,567.26","\6,018,698.62","\6,142,622.75","\16,339,829,907,525","\108,597,884,719,186"
01-May-19,"\5,970,382.48","\6,045,238.89","\5,966,735.71","\6,028,159.87","\15,263,188,315,232","\106,557,141,623,170"
30-Apr-19,"\5,855,247.85","\5,984,154.43","\5,828,987.08","\5,970,172.93","\15,485,713,121,731","\105,522,508,057,968"
29-Apr-19,"\5,896,679.29","\5,926,153.61","\5,820,393.56","\5,854,831.29","\15,325,629,444,958","\103,473,604,334,344"
28-Apr-19,"\5,882,049.19","\5,942,842.53","\5,864,126.99","\5,896,992.25","\14,304,144,818,637","\104,203,019,691,490"
27-Apr-19,"\5,890,668.22","\5,925,568.35","\5,839,526.50","\5,878,193.84","\14,629,148,824,419","\103,862,612,255,287"
26-Apr-19,"\5,813,494.72","\6,006,890.33","\5,776,745.31","\5,890,531.06","\18,758,422,552,987","\104,070,291,834,301"
25-Apr-19,"\6,099,376.24","\6,183,855.57","\5,781,175.48","\5,813,729.74","\17,105,049,131,698","\102,702,588,133,969"
24-Apr-19,"\6,216,513.98","\6,295,216.30","\6,045,528.19","\6,097,526.70","\19,021,660,665,265","\107,705,187,255,606"
23-Apr-19,"\6,024,442.81","\6,286,019.53","\6,013,333.31","\6,217,466.72","\17,704,244,438,970","\109,811,031,884,428"
22-Apr-19,"\5,927,514.80","\6,050,464.45","\5,891,567.07","\6,024,442.48","\16,292,042,364,382","\106,393,232,630,322"
21-Apr-19,"\5,953,606.30","\5,980,436.14","\5,865,974.46","\5,929,787.41","\15,321,560,851,043","\104,711,595,798,961"
20-Apr-19,"\5,918,215.88","\5,978,835.53","\5,908,974.16","\5,955,845.83","\14,694,279,415,323","\105,159,761,210,343"
19-Apr-19,"\5,911,514.56","\5,954,500.07","\5,839,191.19","\5,917,827.67","\15,375,557,839,956","\104,478,726,794,681"
18-Apr-19,"\5,859,437.35","\5,935,873.55","\5,858,350.56","\5,911,772.49","\14,791,175,435,396","\104,360,519,744,346"
17-Apr-19,"\5,842,315.38","\5,884,871.15","\5,823,425.82","\5,859,947.81","\13,878,466,394,519","\103,434,671,366,011"
16-Apr-19,"\5,653,128.29","\5,845,450.69","\5,640,427.90","\5,841,672.90","\12,963,736,431,350","\103,102,167,675,420"
15-Apr-19,"\5,765,535.71","\5,798,210.79","\5,605,698.94","\5,653,720.62","\13,712,969,327,292","\99,774,526,468,476"
14-Apr-19,"\5,685,687.57","\5,784,162.44","\5,638,613.24","\5,765,982.44","\11,595,014,477,015","\101,745,373,000,454"
13-Apr-19,"\5,677,979.10","\5,720,681.93","\5,647,562.58","\5,686,611.35","\12,076,286,877,287","\100,336,134,400,444"
12-Apr-19,"\5,647,129.12","\5,694,073.43","\5,529,584.81","\5,678,747.80","\15,258,366,048,117","\100,187,802,078,935"
11-Apr-19,"\5,941,558.89","\5,974,076.75","\5,598,141.88","\5,650,796.41","\18,472,236,805,733","\99,684,072,059,358"
10-Apr-19,"\5,806,577.39","\6,049,308.57","\5,794,613.22","\5,940,967.88","\17,299,535,998,215","\104,791,247,193,200"
09-Apr-19,"\5,902,324.48","\5,902,324.48","\5,765,644.02","\5,807,529.22","\16,426,462,037,328","\102,426,812,041,596"
08-Apr-19,"\5,801,813.13","\5,934,590.84","\5,744,213.18","\5,902,160.52","\19,140,021,662,726","\104,085,999,639,651"
07-Apr-19,"\5,648,906.40","\5,841,256.73","\5,635,091.55","\5,800,766.11","\18,583,590,648,990","\102,287,229,120,478"
06-Apr-19,"\5,619,895.59","\5,808,492.74","\5,570,164.64","\5,645,585.23","\18,889,734,186,229","\99,540,768,308,741"
05-Apr-19,"\5,492,712.58","\5,638,547.84","\5,489,014.38","\5,619,770.71","\18,786,559,278,086","\99,075,922,589,559"
04-Apr-19,"\5,546,829.17","\5,649,314.73","\5,396,742.76","\5,492,704.40","\20,364,797,086,988","\96,824,981,212,440"
03-Apr-19,"\5,444,904.14","\5,921,388.08","\5,441,181.02","\5,548,741.68","\25,550,980,383,160","\97,803,019,713,211"
02-Apr-19,"\4,638,160.49","\5,473,910.00","\4,636,371.95","\5,444,814.54","\23,782,661,444,420","\95,940,490,733,758"
01-Apr-19,"\4,580,634.55","\4,647,124.21","\4,571,193.85","\4,639,570.18","\11,333,747,963,627","\81,751,662,308,828"
31-Mar-19,"\4,580,739.16","\4,589,182.67","\4,568,069.25","\4,580,681.28","\10,092,263,767,688","\80,714,008,973,683"
30-Mar-19,"\4,565,877.11","\4,794,242.02","\4,523,225.17","\4,582,082.45","\10,859,427,906,575","\80,731,651,070,913"
29-Mar-19,"\4,539,281.35","\4,589,715.14","\4,501,119.01","\4,572,837.70","\12,182,704,378,625","\80,560,824,920,772"
28-Mar-19,"\4,560,798.61","\4,568,963.34","\4,508,002.50","\4,540,182.06","\10,436,805,815,506","\79,977,177,559,165"
27-Mar-19,"\4,445,495.34","\4,560,220.24","\4,438,316.09","\4,560,220.24","\12,158,677,838,329","\80,321,781,196,481"
26-Mar-19,"\4,428,741.00","\4,446,428.10","\4,401,431.80","\4,446,428.10","\11,947,291,993,225","\78,309,268,929,890"
