"날짜","환율","금_가격","채권_수익률","KOSPI","BTC_가격","BTC_공급량","VIX_value","Nasdaq_종가","VKOSPI_종가","소비자물가지수"
2019-03-04,1126.46,1287.5,2.724,2190.66,4290232.49,17571108.54,14.63,7577.569824,15.01,104.49
2019-02-28,1125.9,1316.1,2.717,2195.44,4293770,17563896.04,14.78,7532.529785,15.49,104.69
2019-02-27,1118.22,1317.7,2.686,2234.79,4304054.89,17562021.04,14.7,7554.509766,14.54,104.69
2019-02-26,1115.61,1328.5,2.638,2226.6,4327728.75,17560258.54,15.17,7549.299805,14.63,104.69
2019-02-25,1116.06,1329.5,2.668,2232.56,4247733.86,17558246.04,14.85,7554.459961,14.59,104.69
2019-02-22,1122.99,1332.8,2.654,2230.5,4409971,17552958.54,13.51,7527.540039,14.2,104.69
2019-02-21,1125.63,1327.8,2.695,2228.66,4463360.99,17550933.54,14.46,7459.709961,14.53,104.69
2019-02-20,1123.22,1347.9,2.648,2229.76,4403587.25,17549446.04,14.02,7489.069824,14.64,104.69
2019-02-19,1122.92,1344.8,2.636,2205.63,4364509.17,17547821.04,14.88,7486.77002,15.15,104.69
2019-02-15,1126.44,1322.1,2.664,2196.09,4036146.1,17540071.04,14.91,7472.410156,14.24,104.69
2019-02-14,1126.4,1313.9,2.655,2225.85,4051545.75,17538483.54,16.22,7426.950195,13.76,104.69
2019-02-13,1125.59,1310.8,2.709,2201.48,4076576.68,17536721.04,15.65,7420.379883,15.77,104.69
2019-02-12,1121.29,1314,2.686,2190.47,4064468.21,17534808.54,15.43,7414.620117,14.88,104.69
2019-02-11,1125.99,1307,2.654,2180.73,4123449.05,17533208.54,15.97,7307.899902,14.87,104.69
2019-02-08,1124.5,1318.5,2.634,2177.05,3795149.08,17527771.04,15.72,7298.200195,14.83,104.69
2019-02-07,1124.81,1314.2,2.657,2203.42,3810271.21,17525733.54,16.37,7288.350098,14.75,104.69
2019-02-01,1119.4,1322.1,2.684,2203.46,3861169.88,17514308.54,16.14,7263.870117,14.86,104.69
2019-01-31,1112.4,1325.2,2.633,2204.85,3888910.31,17512333.54,16.57,7281.740234,15.51,104.24
2019-01-30,1111.04,1315.5,2.678,2206.2,3842592.27,17510396.04,17.66,7183.080078,16.99,104.24
2019-01-29,1118.01,1315.2,2.71,2183.36,3870456.46,17508696.04,19.13,7028.290039,15.18,104.24
2019-01-28,1118.87,1309.3,2.748,2177.3,3999230.8,17506871.04,18.87,7085.680176,14.94,104.24
2019-01-25,1118.78,1304.2,2.759,2177.73,4025012.98,17501471.04,17.42,7164.859863,14.42,104.24
2019-01-24,1128.75,1285.9,2.716,2145.03,3999472.95,17499746.04,18.89,7073.459961,14.03,104.24
2019-01-23,1126.46,1290.2,2.75,2127.78,4022967.38,17497721.04,19.52,7025.77002,14.8,104.24
2019-01-22,1131.77,1283.4,2.741,2117.77,3988963.45,17495896.04,20.8,7020.359863,14.93,104.24
2019-01-18,1126.08,1282.6,2.788,2124.28,4103786.47,17488771.04,17.8,7157.22998,14.32,104.24
2019-01-17,1122.7,1292.3,2.75,2107.06,4074643.04,17487046.04,18.06,7084.459961,14.98,104.24
2019-01-16,1120.78,1293.8,2.727,2106.1,4051924.75,17485458.54,19.04,7034.689941,14.62,104.24
2019-01-15,1122.85,1288.4,2.718,2097.18,4133048.31,17483796.04,18.6,7023.830078,15.06,104.24
2019-01-14,1121.8,1289.1,2.706,2064.52,3969136.13,17482146.04,19.07,6905.919922,14.97,104.24
2019-01-11,1118.23,1289.5,2.699,2075.57,4099351.12,17476846.04,18.19,6971.47998,14.67,104.24
2019-01-10,1117.79,1287.4,2.746,2063.28,4501469.68,17474996.04,19.5,6986.069824,15.01,104.24
2019-01-09,1118.18,1292,2.712,2064.71,4498279.22,17473046.04,19.98,6957.080078,15.45,104.24
2019-01-08,1122.83,1285.9,2.73,2025.27,4494842.72,17470996.04,20.47,6897,16.13,104.24
2019-01-07,1117.66,1289.9,2.698,2037.1,4550757.21,17468883.54,21.4,6823.470215,16.67,104.24
2019-01-04,1116.85,1285.8,2.668,2010.25,4275669.94,17463321.04,21.38,6738.859863,17.96,104.24
2019-01-03,1125.89,1294.8,2.552,1993.7,4386140.71,17461458.54,25.45,6463.5,19.25,104.24
2019-01-02,1120.12,1284.1,2.633,2010,4294834.87,17459521.04,23.22,6665.939941,19.74,104.24
2018-12-28,1117.05,1283,2.716,2041.04,4076049.96,17449908.54,28.34,6584.52002,18.99,104.35
2018-12-27,1120.08,1281.1,2.774,2028.44,4300940.54,17447821.04,29.96,6579.490234,19.26,104.35
2018-12-26,1123.66,1273,2.81,2028.01,4261864.22,17445646.04,30.41,6554.359863,21.74,104.35
2018-12-24,1124.87,1271.8,2.736,2055.01,4463444.66,17441696.04,36.07,6192.919922,19.49,104.35
2018-12-21,1129.04,1258.1,2.788,2061.49,4612256.74,17435408.54,30.11,6332.990234,18.67,104.35
2018-12-20,1122.78,1267.9,2.808,2060.12,4175423.95,17433658.54,28.38,6528.410156,18.57,104.35
2018-12-19,1129.71,1256.4,2.762,2078.84,4135958.84,17431971.04,25.58,6636.830078,17.85,104.35
2018-12-18,1127.53,1253.6,2.823,2062.11,3955133.71,17430108.54,25.58,6783.910156,17.98,104.35
2018-12-17,1129.55,1251.8,2.857,2071.09,3629732.55,17428508.54,24.52,6753.72998,17.44,104.35
2018-12-14,1132.7,1241.4,2.895,2069.38,3695148.86,17423208.54,21.63,6910.660156,17.65,104.35
2018-12-13,1125.55,1247.4,2.913,2095.55,3891666.33,17421383.54,20.65,7070.330078,15.87,104.35
2018-12-12,1124.82,1250,2.911,2082.57,3817555.88,17419746.04,21.46,7098.310059,17.25,104.35
2018-12-11,1129.53,1247.2,2.879,2052.97,3902461.81,17418246.04,21.76,7031.830078,18.62,104.35
2018-12-10,1128.37,1249.4,2.863,2053.79,4030208.01,17416683.54,22.64,7020.52002,19.82,104.35
2018-12-07,1124.85,1252.6,2.858,2075.76,3919238.15,17411946.04,23.23,6969.25,18.15,104.35
2018-12-06,1118.7,1243.6,2.892,2068.69,4188678.48,17410521.04,21.19,7188.259766,18.96,104.35
2018-12-04,1111.51,1246.6,2.915,2114.35,4336205.86,17407208.54,20.74,7158.430176,16.75,104.35
2018-12-03,1109.54,1239.6,2.966,2131.93,4627453.71,17405483.54,16.44,7441.509766,16.62,104.35
2018-11-30,1120.44,1226,2.993,2096.86,4785630.87,17401083.54,18.07,7330.540039,18.57,104.71
2018-11-29,1117.55,1230.4,3.032,2114.1,4763221.13,17399821.04,18.79,7273.080078,17.99,104.71
2018-11-28,1123.48,1229.8,3.061,2108.22,4264992.07,17398508.54,18.49,7291.589844,17.54,104.71
2018-11-27,1130.51,1219.9,3.059,2099.42,4201928.83,17397033.54,19.02,7082.700195,17.46,104.71
2018-11-26,1129.79,1228.7,3.059,2083.02,4479889.11,17395396.04,18.9,7081.850098,17.82,104.71
2018-11-23,1133.5,1223.2,3.046,2057.48,4865532.21,17390633.54,21.52,6938.97998,18.48,104.71
2018-11-21,1128.12,1225.8,3.065,2076.55,4982509.39,17387546.04,20.8,6972.25,18.91,104.71
2018-11-20,1130.25,1221.2,3.061,2082.58,5427020.45,17386233.54,22.48,6908.819824,18.55,104.71
2018-11-19,1125.68,1225.3,3.063,2100.56,6271489.93,17384583.54,20.1,7028.47998,17.72,104.71
2018-11-16,1121.4,1223,3.065,2092.4,6298870.89,17379658.54,18.14,7247.870117,18.15,104.71
2018-11-15,1127.93,1215,3.11,2088.06,6400216.16,17378083.54,19.98,7259.029785,18.32,104.71
2018-11-14,1132.7,1210.1,3.127,2068.05,7086514.28,17376496.04,21.25,7136.390137,18.94,104.71
2018-11-13,1131.49,1199.2,3.142,2071.23,7111005.4,17374808.54,20.02,7200.870117,18.62,104.71
2018-11-12,1139.35,1201.3,3.151,2080.44,7154040.59,17373308.54,20.45,7200.870117,16.69,104.71
2018-11-09,1130.69,1208.6,3.186,2086.09,7188450.9,17368096.04,17.36,7406.899902,15.79,104.71
2018-11-08,1121.68,1225.1,3.239,2092.63,7277344.18,17366508.54,16.72,7530.879883,16.6,104.71
2018-11-07,1116.43,1228.7,3.237,2078.69,7217349.31,17364996.04,16.36,7570.75,19.25,104.71
2018-11-06,1121.93,1226.3,3.231,2089.62,7178163.51,17363371.04,19.91,7375.959961,19.89,104.71
2018-11-05,1120.56,1232.3,3.201,2076.92,7100327.49,17361771.04,19.96,7328.850098,19.73,104.71
2018-11-02,1118.1,1233.3,3.22,2096,7117398.75,17356421.04,19.51,7356.990234,18.11,104.71
2018-11-01,1124.31,1238.6,3.134,2024.46,7049582.34,17354633.54,19.34,7434.060059,19.7,104.71
2018-10-31,1142.02,1215,3.149,2029.69,7070614.57,17352708.54,21.23,7305.899902,20.49,105.46
2018-10-30,1139.69,1225.3,3.119,2014.69,7070670.36,17350671.04,23.35,7161.649902,21.91,105.46
2018-10-29,1143.74,1227.6,3.089,1996.05,7243960.39,17348746.04,24.7,7050.290039,23.03,105.46
2018-10-26,1140.28,1235.8,3.077,2027.15,7217282.36,17343471.04,24.16,7167.209961,22.42,105.46
2018-10-25,1137.38,1232.4,3.126,2063.3,7235368.97,17341683.54,24.22,7318.339844,20.68,105.46
2018-10-24,1139.86,1231.1,3.111,2097.58,7228942.14,17339971.04,25.23,7108.399902,18.93,105.46
2018-10-23,1135.78,1236.8,3.171,2106.1,7221656.17,17338558.54,20.71,7437.540039,19.04,105.46
2018-10-22,1133.25,1224.6,3.2,2161.71,7236931.04,17336633.54,19.64,7468.629883,16.24,105.46
2018-10-19,1132.15,1228.7,3.196,2156.26,7228027.21,17331183.54,19.89,7449.029785,15.96,105.46
2018-10-18,1138.6,1230.1,3.177,2148.31,7299726.5,17329408.54,20.06,7485.140137,16.4,105.46
2018-10-17,1128.53,1227.4,3.207,2167.51,7353495.39,17327683.54,17.4,7642.700195,16.08,105.46
2018-10-16,1123.24,1231,3.163,2145.12,7365646.11,17325958.54,17.62,7645.490234,18.05,105.46
2018-10-15,1131.87,1226.4,3.156,2145.12,7021130.24,17324271.04,21.3,7430.740234,18.4,105.46
2018-10-12,1131.3,1222,3.167,2161.85,6961559.35,17319058.54,21.31,7496.890137,17.18,105.46
2018-10-11,1135.55,1227.6,3.146,2129.67,7349277.79,17317408.54,24.98,7329.060059,19.49,105.46
2018-10-10,1143.3,1193.4,3.174,2228.61,7409027.2,17315421.04,22.96,7422.049805,14.72,105.46
2018-10-08,1134.63,1184.4,3.231,2253.83,7364284.87,17311996.04,15.69,7735.950195,14.01,105.46
2018-10-05,1132.13,1205.6,3.233,2267.52,7335230.26,17306971.04,14.82,7788.450195,13.06,105.46
2018-10-04,1133.53,1201.6,3.187,2274.49,7250164.06,17305346.04,14.22,7879.509766,12.93,105.46
2018-10-02,1118.51,1207,3.061,2309.57,7356530.28,17301658.54,12.05,7999.549805,11.81,105.46
2018-10-01,1113.76,1191.7,3.086,2338.88,7386220.89,17299946.04,12,8037.299805,11.6,105.46
2018-09-28,1110.15,1196.2,3.065,2343.07,7451939.66,17294033.54,12.12,8046.350098,11.24,105.65
2018-09-27,1114.15,1182.3,3.055,2355.43,7247240.75,17292108.54,12.41,8041.970215,11.35,105.65
2018-09-21,1114.95,1201.3,3.067,2339.17,7267971.73,17280808.54,11.68,7986.959961,11.09,105.65
2018-09-20,1117.13,1211.3,3.064,2323.45,7139636.02,17279008.54,11.8,8028.22998,10.97,105.65
2018-09-19,1118.95,1202.2,3.066,2308.46,7109510.27,17277083.54,11.75,7950.040039,11.42,105.65
2018-09-18,1122.82,1202.9,3.057,2308.98,7008042.27,17275133.54,12.79,7956.109863,11.62,105.65
2018-09-17,1126.33,1205.8,2.994,2303.01,7268183.72,17273358.54,13.68,7895.790039,11.56,105.65
2018-09-14,1121.66,1201.1,2.999,2318.25,7269690.01,17268183.54,12.07,8010.040039,10.66,105.65
2018-09-13,1120.01,1208.2,2.974,2286.23,7089861.58,17266533.54,12.37,8013.709961,11.51,105.65
2018-09-12,1120.25,1210.9,2.965,2282.92,7048321.52,17264683.54,13.14,7954.22998,12.01,105.65
2018-09-11,1123.99,1202.2,2.981,2283.2,7064913,17262583.54,13.22,7972.470215,12.29,105.65
2018-09-10,1129.9,1199.8,2.935,2288.66,7031094.05,17260821.04,14.16,7924.160156,12.56,105.65
2018-09-07,1128.57,1200.4,2.939,2281.58,7284764.05,17255221.04,14.88,7902.540039,12.72,105.65
2018-09-06,1122.06,1204.3,2.878,2287.61,7537173.22,17253321.04,14.65,7922.72998,12.44,105.65
2018-09-05,1119.84,1201.3,2.904,2291.77,8213686.05,17251446.04,13.91,7995.169922,12.6,105.65
2018-09-04,1118.36,1199.1,2.898,2315.72,8103827.47,17249796.04,13.16,8091.25,11.63,105.65
2018-08-31,1115.63,1206.7,2.86,2322.88,7781336.87,17242733.54,12.86,8109.540039,11.64,104.85
2018-08-30,1114.79,1205,2.859,2307.35,7859206.36,17240796.04,13.53,8088.359863,11.43,104.85
2018-08-29,1110.64,1211.5,2.886,2309.03,7912707.47,17238871.04,12.25,8109.689941,11.38,104.85
2018-08-28,1108.3,1207.4,2.884,2303.12,7688850.81,17237133.54,12.5,8030.040039,11.66,104.85
2018-08-27,1109.05,1216,2.846,2299.3,7487700.04,17235221.04,12.16,8017.899902,11.74,104.85
2018-08-24,1114.51,1213.3,2.813,2293.21,7309980.42,17229058.54,11.99,7945.97998,11.61,104.85
2018-08-23,1124.62,1194,2.828,2282.6,7108941.23,17227233.54,12.41,7878.459961,12.01,104.85
2018-08-22,1117.76,1203.3,2.821,2273.33,7237154.2,17225371.04,12.25,7889.100098,12.29,104.85
2018-08-21,1116.61,1200,2.842,2270.06,7030536.17,17223371.04,12.86,7859.169922,12.43,104.85
2018-08-20,1118.17,1194.6,2.819,2247.88,7253065.06,17221521.04,12.49,7821.009766,13.64,104.85
2018-08-17,1119.69,1184.2,2.864,2247.05,7074988.39,17215833.54,12.64,7816.330078,13.79,104.85
2018-08-16,1127.25,1184,2.87,2240.8,7022904.31,17213933.54,13.45,7806.52002,14.32,104.85
2018-08-14,1128.21,1193,2.9,2258.91,7015573.71,17209946.04,13.31,7870.890137,13.13,104.85
2018-08-13,1137,1198.9,2.877,2248.45,7075490.48,17208246.04,14.78,7819.709961,14.21,104.85
2018-08-10,1130.17,1219,2.873,2282.79,7332184.21,17202308.54,13.16,7839.109863,12.14,104.85
2018-08-09,1123.7,1219.9,2.929,2303.71,7035545.97,17200108.55,11.27,7891.779785,11.44,104.85
2018-08-08,1117.26,1221,2.964,2301.45,7527923.5,17198246.05,10.85,7888.330078,12.02,104.85
2018-08-07,1117.94,1218.3,2.977,2300.16,7763875.09,17196283.55,10.93,7883.660156,12.04,104.85
2018-08-06,1126.7,1208.6,2.945,2286.5,7880606.8,17194396.05,11.27,7859.680176,12.49,104.85
2018-08-03,1123.34,1223.2,2.951,2287.68,8437598.5,17188558.55,11.64,7812.009766,12.4,104.85
2018-08-02,1128.21,1210.6,2.986,2270.2,8517989.63,17186483.55,12.19,7802.689941,13.47,104.85
2018-08-01,1119.49,1227.6,3.005,2307.07,8668451.02,17184571.05,13.15,7707.290039,12.51,104.85
2018-07-31,1113.25,1233.6,2.962,2295.26,9128326.22,17182696.05,12.83,7671.790039,13.05,103.93
2018-07-30,1117.81,1231.5,2.975,2293.51,9173380.95,17180858.55,14.26,7630,13.2,103.93
2018-07-27,1115.89,1232.7,2.958,2294.99,8870806.71,17175246.05,13.03,7737.419922,12.67,103.93
2018-07-26,1124.38,1235.3,2.982,2289.06,9123472.73,17173158.55,12.14,7852.180176,13.17,103.93
2018-07-25,1117.79,1241,2.973,2273.03,9349761.83,17171096.05,12.29,7932.240234,13.89,103.93
2018-07-24,1127.41,1234.6,2.95,2280.2,8609839.44,17168883.55,12.41,7840.77002,14.09,103.93
2018-07-23,1134.19,1234.4,2.96,2269.31,8273100.69,17166896.05,12.62,7841.870117,14.66,103.93
2018-07-20,1127.9,1231.1,2.895,2289.19,8331890.47,17160833.55,12.86,7820.200195,13.93,103.93
2018-07-19,1135.55,1224,2.838,2282.29,8232364.24,17158908.55,12.87,7825.299805,14.27,103.93
2018-07-18,1131.16,1227.9,2.875,2290.11,8162204.29,17156771.05,12.1,7854.439941,14,103.93
2018-07-17,1127,1227.3,2.86,2297.92,7519889.86,17154596.05,12.06,7855.120117,13.8,103.93
2018-07-16,1128.46,1239.7,2.856,2301.99,7092952,17152608.55,12.83,7805.720215,13.57,103.93
2018-07-13,1130.14,1241.2,2.829,2310.9,6956850.57,17147783.55,12.18,7825.97998,13.06,103.93
2018-07-12,1124.58,1246.6,2.849,2285.06,7137326.14,17145996.05,12.58,7823.919922,14.11,103.93
2018-07-11,1128.23,1244.4,2.84,2280.62,7063674.52,17144233.55,13.63,7716.609863,14.83,103.93
2018-07-10,1114.22,1255.4,2.867,2294.16,7519398.98,17142546.05,12.64,7759.200195,13.89,103.93
2018-07-09,1113.32,1259.6,2.858,2285.8,7559421.74,17140683.55,12.69,7756.200195,14.81,103.93
2018-07-06,1115.52,1255.8,2.824,2272.87,7407241.9,17135058.55,13.37,7688.390137,16.28,103.93
2018-07-05,1119.33,1258.8,2.833,2257.55,7363749.26,17133058.55,14.97,7586.430176,17.34,103.93
2018-07-03,1114.99,1253.5,2.833,2272.76,7360346.39,17129671.05,16.14,7502.669922,17.76,103.93
2018-07-02,1118.88,1241.7,2.871,2271.54,7119027.64,17128221.05,15.6,7567.689941,18.34,103.93
2018-06-29,1115.04,1254.5,2.86,2326.13,6580948.23,17122858.55,16.09,7510.299805,16.04,104.13
2018-06-28,1121.35,1251,2.84,2314.24,6865503,17120971.05,16.85,7503.680176,16.7,104.13
2018-06-27,1123.57,1256.1,2.827,2342.03,6788782.47,17119008.55,17.91,7445.080078,16.08,104.13
2018-06-26,1118.52,1259.9,2.877,2350.92,6977514.62,17117496.05,15.92,7561.629883,15.74,104.13
2018-06-25,1115.47,1268.9,2.882,2357.88,6886490.68,17115671.05,17.33,7532.009766,15.48,104.13
2018-06-22,1112,1270.7,2.895,2357.22,7517914.93,17109571.05,13.77,7692.819824,15.17,104.13
2018-06-21,1110.55,1270.5,2.899,2337.83,7565011.47,17107683.55,14.64,7712.950195,15.85,104.13
2018-06-20,1109.98,1274.5,2.937,2363.91,7554601.27,17105558.55,12.79,7781.509766,15.38,104.13
2018-06-19,1111.89,1278.6,2.897,2340.11,7522947.32,17103621.05,13.35,7725.589844,16.74,104.13
2018-06-18,1103.51,1280.1,2.917,2376.24,7263731.61,17101683.55,12.31,7747.029785,15.09,104.13
2018-06-15,1103.42,1278.5,2.922,2404.04,7446729.11,17095596.05,11.98,7746.379883,13.65,104.13
2018-06-14,1089.15,1308.3,2.935,2423.48,7077041.4,17093683.55,12.12,7761.040039,13.18,104.13
2018-06-12,1081.84,1299.4,2.965,2468.83,7705297.04,17089983.55,12.34,7703.790039,12.81,104.13
2018-06-11,1076.88,1303.2,2.952,2470.15,7586434.45,17088171.05,12.35,7659.930176,13.25,104.13
2018-06-08,1074.93,1302.7,2.948,2451.58,8574838.19,17083046.05,12.18,7645.509766,12.96,104.13
2018-06-07,1072.19,1303,2.922,2470.58,8536544.66,17081239.8,12.13,7635.069824,12.35,104.13
2018-06-05,1071.95,1302.2,2.926,2453.76,8369268.72,17077614.8,12.4,7637.859863,12.51,104.13
2018-06-04,1070.48,1297.3,2.944,2447.76,8616556.39,17075427.3,12.74,7606.459961,12.67,104.13
2018-06-01,1071.88,1299.3,2.902,2438.96,8369045.89,17069202.3,13.46,7554.330078,13.18,104.13
2018-05-31,1080.59,1304.7,2.86,2423.01,8263549.64,17067127.3,15.43,7442.120117,14.55,104.34
2018-05-30,1077.1,1306.5,2.857,2409.03,8334490.3,17065002.3,14.94,7462.450195,15.52,104.34
2018-05-29,1084.37,1304.1,2.79,2457.25,7954827.69,17062827.3,17.02,7396.589844,12.93,104.34
2018-05-25,1078.38,1309,2.931,2460.8,8471249.86,17055064.8,13.22,7433.850098,12.5,104.34
2018-05-24,1081.69,1309.8,2.977,2466.01,8436460.54,17052864.8,12.53,7424.430176,12.84,104.34
2018-05-23,1077.25,1294.8,2.994,2471.91,8967521.73,17051077.3,12.58,7425.959961,12.82,104.34
2018-05-21,1077.69,1290.9,3.058,2465.57,9508948.45,17047164.8,13.08,7394.040039,12.94,104.34
2018-05-18,1081.37,1291.3,3.06,2460.65,9028610.06,17041477.3,13.42,7354.339844,12.69,104.34
2018-05-17,1082.59,1289.4,3.115,2448.45,9339038.9,17039627.3,13.43,7382.470215,13.09,104.34
2018-05-16,1077.74,1291.5,3.104,2459.82,9488953.97,17037977.3,13.42,7398.299805,12.69,104.34
2018-05-15,1080.82,1290.3,3.072,2458.54,9712978.3,17035739.8,14.63,7351.629883,12.8,104.34
2018-05-14,1070.94,1318.2,3.002,2476.11,9721803.11,17033914.8,12.93,7411.319824,11.71,104.34
2018-05-11,1067.98,1320.7,2.97,2477.71,10101008.62,17028352.3,12.65,7402.879883,11.25,104.34
2018-05-10,1065.8,1322.3,2.964,2464.16,10405613.46,17026764.8,13.23,7404.970215,11.95,104.34
2018-05-09,1079.38,1313,3.006,2443.98,10291549,17024839.8,13.42,7339.910156,12.73,104.34
2018-05-08,1078.56,1313.7,2.972,2449.81,10466880.49,17022839.8,14.71,7266.899902,13.39,104.34
2018-05-04,1074.11,1314.7,2.951,2461.38,10817934.64,17015502.3,14.77,7209.620117,13.31,104.34
2018-05-03,1075.56,1312.7,2.948,2487.25,10302973.64,17013777.3,15.9,7088.149902,13.66,104.34
2018-05-02,1079.85,1305.6,2.976,2505.61,10158626.52,17011889.8,15.97,7100.899902,13.63,104.34
2018-04-30,1070.45,1319.2,2.955,2515.38,10517358.12,17008164.8,15.93,7066.27002,13.59,104.29
2018-04-27,1067.86,1323.4,2.959,2492.4,10366193.26,17002652.3,15.41,7119.799805,14.05,104.29
2018-04-26,1077.69,1317.9,2.983,2475.64,9893877.73,17000877.3,16.24,7118.680176,14.57,104.29
2018-04-25,1082.21,1322.8,3.031,2448.81,10824105.14,16999114.8,17.84,7003.740234,14.86,104.29
2018-04-24,1077.28,1333,2.999,2464.14,9968656.02,16997577.3,18.02,7007.350098,14.3,104.29
2018-04-23,1081.2,1324,2.977,2474.11,9812503.98,16995589.8,16.34,7128.600098,13.58,104.29
2018-04-20,1071.1,1338.3,2.96,2476.33,9246240.51,16989689.8,16.88,7146.129883,12.91,104.29
2018-04-19,1067.21,1348.8,2.913,2486.1,9103857.43,16987977.3,15.96,7238.060059,12.6,104.29
2018-04-18,1065.12,1353.5,2.875,2479.98,8864145.88,16985752.3,15.6,7295.240234,12.92,104.29
2018-04-17,1067.12,1349.5,2.83,2453.77,9006105.1,16983752.3,15.25,7281.100098,13.35,104.29
2018-04-16,1070.68,1350.7,2.829,2457.49,9302799.31,16981727.3,16.56,7156.279785,13.91,104.29
2018-04-13,1071.68,1347.9,2.825,2455.07,8815788.1,16976214.8,17.41,7106.649902,13.81,104.29
2018-04-12,1071.04,1341.9,2.843,2442.71,7760594.6,16974152.3,18.49,7140.25,15.24,104.29
2018-04-11,1066.82,1360,2.779,2444.22,7635729.3,16972227.3,20.24,7069.029785,15.65,104.29
2018-04-10,1064.82,1345.9,2.801,2450.74,7582138.63,16970214.8,20.47,7094.299805,15.11,104.29
2018-04-09,1069.71,1340.1,2.781,2444.08,7859830.99,16968164.8,21.77,6950.339844,16.5,104.29
2018-04-06,1070.76,1336.1,2.775,2429.58,7605034.23,16962064.8,21.49,6915.109863,17.35,104.29
2018-04-05,1062.63,1328.5,2.834,2437.52,7641508.64,16960339.8,18.94,7076.549805,17.03,104.29
2018-04-04,1058.28,1340.2,2.808,2408.06,8319628.46,16958389.8,20.06,7042.109863,18.86,104.29
2018-04-03,1054.94,1337.3,2.781,2442.43,7924478.56,16956552.3,21.1,6941.279785,18.61,104.29
2018-04-02,1057.16,1352.9,2.733,2444.16,7637279.83,16954514.8,23.62,6870.120117,18.3,104.29
2018-03-29,1063.08,1327.3,2.741,2436.37,8902795.71,16946914.8,19.97,7063.450195,18.94,104.1
2018-03-28,1064.56,1330,2.783,2419.29,8744089.07,16945014.8,22.87,6949.22998,19.81,104.1
2018-03-27,1075.13,1347.9,2.775,2452.06,9149302.67,16943327.3,22.5,7008.810059,18.16,104.1
2018-03-26,1075.69,1360.9,2.852,2437.08,9482325.82,16941427.3,21.03,7220.540039,19.29,104.1
2018-03-23,1083.87,1355.7,2.813,2416.76,9747633.59,16935914.8,24.87,6992.669922,20.21,104.1
2018-03-22,1081.21,1333.2,2.823,2496.02,9974347.09,16934252.3,23.34,7166.680176,16.24,104.1
2018-03-21,1064.76,1321.5,2.881,2484.97,9972160.23,16932464.8,17.86,7345.290039,16.73,104.1
2018-03-20,1071.91,1311.9,2.9,2485.52,9617557.2,16930564.8,18.2,7364.299805,16.47,104.1
2018-03-19,1073.49,1317.8,2.856,2475.03,9310107.37,16928977.3,19.02,7344.240234,16.3,104.1
2018-03-16,1070.53,1312.3,2.845,2493.97,9286441.96,16923289.8,15.8,7481.990234,15.52,104.1
2018-03-15,1069.78,1317.8,2.826,2492.38,9250569.57,16921339.8,16.59,7481.740234,15.52,104.1
2018-03-14,1064.55,1325.6,2.819,2486.08,10281417.73,16919539.8,17.23,7496.810059,15.16,104.1
2018-03-13,1066.88,1327.1,2.844,2494.49,10234990.21,16917739.8,16.35,7511.009766,15.05,104.1
2018-03-12,1065.02,1320.8,2.866,2484.12,10714647.59,16915764.8,15.78,7588.319824,15.13,104.1
2018-03-09,1065.38,1324,2.896,2459.45,10504616.13,16910089.8,14.64,7560.810059,14.8,104.1
2018-03-08,1074.11,1321.7,2.857,2433.08,11103504.94,16908264.8,16.54,7427.950195,15.49,104.1
2018-03-07,1067.43,1327.6,2.881,2401.82,12054653.01,16906239.8,17.76,7396.649902,17.6,104.1
2018-03-06,1063.96,1335.2,2.886,2411.41,12831450.25,16904277.3,18.36,7372.009766,16.67,104.1
2018-03-05,1077.67,1319.9,2.883,2375.06,12867490.45,16902327.3,18.73,7330.709961,18.69,104.1
2018-03-02,1079.69,1323.4,2.868,2402.16,12248238.86,16896364.8,19.59,7257.870117,17.39,104.1
2018-02-28,1085.21,1317.9,2.864,2427.36,11924442.59,16892352.3,19.85,7273.009766,15.55,104.21
2018-02-27,1081.45,1315.5,2.901,2456.14,11597187.87,16890414.8,18.59,7330.350098,14.53,104.21
2018-02-26,1070.67,1332.8,2.864,2457.65,10788846.2,16888414.8,15.8,7421.459961,15.11,104.21
2018-02-23,1077,1330.3,2.866,2451.52,11087471.21,16882702.3,16.49,7337.390137,15.49,104.21
2018-02-22,1080.72,1332.7,2.919,2414.28,11894540.21,16880852.3,18.72,7210.089844,16.85,104.21
2018-02-21,1076.02,1332.1,2.952,2429.65,12688744.1,16878989.8,20.02,7218.22998,16.56,104.21
2018-02-20,1074.91,1331.2,2.891,2415.12,12532089.75,16876877.3,20.6,7234.310059,17.1,104.21
2018-02-14,1070.91,1358,2.913,2421.83,9595520.77,16865602.3,19.26,7143.620117,18.52,104.21
2018-02-13,1085.05,1330.4,2.833,2395.19,9960153.73,16863364.8,24.97,7013.509766,20.14,104.21
2018-02-12,1082.6,1326.4,2.858,2385.38,9083952.3,16861314.8,25.61,6981.959961,21.67,104.21
2018-02-09,1085.67,1315.7,2.857,2363.77,9229459.31,16855564.8,29.06,6874.490234,23.73,104.21
2018-02-08,1097.58,1319,2.828,2407.62,8522084.34,16853877.3,33.46,6777.160156,18.21,104.21
2018-02-07,1090.24,1314.6,2.834,2396.56,8653332.62,16852239.8,27.73,7051.97998,23.04,104.21
2018-02-06,1080.06,1329.5,2.805,2453.31,7868121.35,16850477.3,29.98,7115.879883,22.61,104.21
