날짜,종가,오픈,고가,저가,거래량,변동 %
2021년 03월 31일,"13,700","14,150","14,200","13,450",74.78K,-1.44%
2021년 03월 30일,"13,900","13,300","14,200","13,100",12.45M,6.51%
2021년 03월 29일,"13,050","13,350","13,650","12,950",0.02K,-1.88%
2021년 03월 28일,"13,300","13,300","13,300","13,300",-,0.00%
2021년 03월 26일,"13,300","12,850","13,300","12,450",4.23M,1.92%
2021년 03월 25일,"13,050","13,200","13,450","12,800",2.29K,0.38%
2021년 03월 24일,"13,000","13,350","13,600","13,000",13.13K,-1.14%
2021년 03월 23일,"13,150","13,450","13,650","12,750",1.40K,-6.07%
2021년 03월 22일,"14,000","14,650","15,150","13,700",6.23K,2.19%
2021년 03월 21일,"13,700","13,700","13,700","13,700",-,0.00%
2021년 03월 19일,"13,700","12,750","15,350","12,750",31.23M,4.58%
2021년 03월 18일,"13,100","12,450","13,650","12,350",13.60K,9.17%
2021년 03월 17일,"12,000","12,300","12,400","11,900",0.00K,0.00%
2021년 03월 16일,"12,000","12,150","13,150","11,800",0.09K,-3.61%
2021년 03월 15일,"12,450","14,350","14,500","12,350",2.67K,-10.11%
2021년 03월 14일,"13,850","13,850","13,850","13,850",-,0.00%
2021년 03월 12일,"13,850","13,700","14,550","13,450",15.74M,3.36%
2021년 03월 11일,"13,400","14,300","14,850","12,950",38.10K,-1.47%
2021년 03월 10일,"13,600","13,900","14,800","12,750",0.10K,0.74%
2021년 03월 09일,"13,500","11,550","13,750","11,000",0.54K,26.76%
2021년 03월 08일,"10,650","10,400","10,900","10,300",0.12K,3.90%
2021년 03월 07일,"10,250","10,250","10,250","10,250",-,0.00%
2021년 03월 05일,"10,250","9,990","10,300","9,670",3.21M,-0.97%
2021년 03월 04일,"10,350","10,500","10,750","10,250",0.33K,0.49%
2021년 03월 03일,"10,300","10,200","10,600","10,150",11.61K,0.49%
2021년 03월 02일,"10,250","10,950","11,000","10,200",1.56K,-2.38%
2021년 03월 01일,"10,500","10,500","10,500","10,500",-,0.00%
2021년 02월 26일,"10,500","11,600","11,900","10,450",7.77M,-14.98%
2021년 02월 25일,"12,350","12,550","12,950","11,950",6.26K,0.00%
2021년 02월 24일,"12,350","11,850","13,050","11,550",7.93K,5.56%
2021년 02월 23일,"11,700","12,650","13,500","11,350",8.58K,-11.03%
2021년 02월 22일,"13,150","10,550","13,150","9,980",186.21K,29.56%
2021년 02월 21일,"10,150","10,150","10,150","10,150",-,0.00%
2021년 02월 19일,"10,150","9,650","10,400","9,190",9.00M,4.32%
2021년 02월 18일,"9,730","9,830","10,600","9,570",6.97K,2.96%
2021년 02월 17일,"9,450","9,730","9,870","9,380",6.74M,0.11%
2021년 02월 16일,"9,440","9,130","9,910","9,070",0.17K,3.51%
2021년 02월 15일,"9,120","9,400","9,540","9,110",2.90K,1.00%
2021년 02월 14일,"9,030","9,030","9,030","9,030",-,0.00%
2021년 02월 10일,"9,030","9,040","9,170","8,710",3.65M,-1.10%
2021년 02월 09일,"9,130","10,000","10,100","9,020",67.22K,6.41%
2021년 02월 08일,"8,580","8,400","8,820","8,300",0.00K,3.75%
2021년 02월 05일,"8,270","8,580","8,700","8,240",1.42M,-3.61%
2021년 02월 04일,"8,580","8,530","8,700","8,460",11.51K,0.70%
2021년 02월 03일,"8,520","8,420","8,550","8,350",11.33K,1.91%
2021년 02월 02일,"8,360","8,330","8,530","8,260",0.04K,0.84%
2021년 02월 01일,"8,290","8,080","8,480","7,910",0.40K,0.12%
2021년 01월 31일,"8,280","8,280","8,280","8,280",-,0.00%
2021년 01월 29일,"8,280","8,880","9,140","8,170",3.14M,-4.72%
2021년 01월 28일,"8,690","8,600","8,910","8,470",49.35K,-1.59%
2021년 01월 27일,"8,830","9,150","9,220","8,830",0.33K,-4.02%
2021년 01월 26일,"9,200","8,730","9,430","8,720",8.81K,4.90%
2021년 01월 25일,"8,770","9,040","9,040","8,760",4.37K,-2.77%
2021년 01월 24일,"9,020","9,020","9,020","9,020",-,0.00%
2021년 01월 22일,"9,020","9,090","9,210","8,900",3.45M,-6.04%
2021년 01월 21일,"9,600","8,810","10,300","8,710",2.49K,8.60%
2021년 01월 20일,"8,840","8,490","8,990","8,480",3.96K,3.39%
2021년 01월 19일,"8,550","8,630","8,810","8,420",3.79K,-2.84%
2021년 01월 18일,"8,800","8,270","8,950","8,060",7.21K,5.64%
2021년 01월 17일,"8,330","8,330","8,330","8,330",-,0.00%
2021년 01월 15일,"8,330","8,700","8,770","8,260",2.75M,-3.14%
2021년 01월 14일,"8,600","9,010","9,050","8,550",0.22K,-1.83%
2021년 01월 13일,"8,760","9,000","9,430","8,640",0.25K,-4.37%
2021년 01월 12일,"9,160","10,050","10,100","8,870",6.44K,-12.76%
2021년 01월 11일,"10,500","10,950","12,050","10,000",7.13K,2.44%
2021년 01월 10일,"10,250","10,250","10,250","10,250",-,0.00%
2021년 01월 08일,"10,250","11,000","11,350","9,550",44.21M,17.28%
2021년 01월 07일,"8,740","8,580","8,820","8,310",0.13K,5.17%
2021년 01월 06일,"8,310","8,070","8,460","7,940",4.96M,6.13%
2021년 01월 05일,"7,830","7,940","7,980","7,780",1.94M,-3.21%
2021년 01월 04일,"8,090","8,380","8,420","7,910",0.00K,2.80%
2020년 12월 30일,"7,870","7,940","8,250","7,840",2.60M,0.25%
2020년 12월 29일,"7,850","7,730","8,040","7,710",1.33M,0.90%
2020년 12월 28일,"7,780","8,650","8,840","7,780",9.16K,-2.38%
2020년 12월 24일,"7,970","8,030","8,240","7,830",1.41M,-2.69%
2020년 12월 23일,"8,190","8,510","8,950","8,130",2.77M,-1.44%
2020년 12월 22일,"8,310","8,880","8,930","8,260",0.00K,-6.84%
2020년 12월 21일,"8,920","9,240","9,300","8,890",12.35K,-3.04%
2020년 12월 20일,"9,200","9,200","9,200","9,200",-,0.00%
2020년 12월 18일,"9,200","9,850","9,950","8,870",6.09M,-3.77%
2020년 12월 17일,"9,560","10,250","10,550","9,510",0.04K,3.58%
2020년 12월 16일,"9,230","9,450","9,500","9,150",1.01M,-1.49%
2020년 12월 15일,"9,370","9,130","9,700","8,930",2.30K,3.65%
2020년 12월 14일,"9,040","9,070","9,220","8,920",1.51M,2.26%
2020년 12월 13일,"8,840","8,840","8,840","8,840",-,0.00%
2020년 12월 11일,"8,840","8,790","9,000","8,690",1.07M,0.11%
2020년 12월 10일,"8,830","8,970","9,270","8,790",2.00K,0.00%
2020년 12월 09일,"8,830","8,950","9,070","8,720",2.07K,-4.23%
2020년 12월 08일,"9,220","9,210","9,450","9,020",0.66K,0.44%
2020년 12월 07일,"9,180","9,670","9,760","9,120",7.44K,-5.75%
2020년 12월 06일,"9,740","9,740","9,740","9,740",-,0.00%
2020년 12월 04일,"9,740","9,450","9,750","9,370",2.25M,3.18%
2020년 12월 03일,"9,440","9,680","9,900","9,440",0.58K,-2.48%
2020년 12월 02일,"9,680","10,050","10,100","9,560",3.08M,-4.63%
2020년 12월 01일,"10,150","10,950","11,150","9,910",18.84K,0.50%
2020년 11월 30일,"10,100","10,500","10,850","10,100",3.91M,0.00%
2020년 11월 29일,"10,100","10,100","10,100","10,100",-,0.00%
2020년 11월 27일,"10,100","10,000","10,500","9,980",4.73M,-5.61%
2020년 11월 26일,"10,700","10,350","11,500","10,150",46.88K,0.47%
2020년 11월 25일,"10,650","10,650","11,500","9,850",27.44M,4.41%
2020년 11월 24일,"10,200","8,120","10,600","8,000",15.21K,24.54%
2020년 11월 23일,"8,190","8,080","8,250","7,870",5.69K,4.87%
2020년 11월 22일,"7,810","7,810","7,810","7,810",-,0.00%
2020년 11월 20일,"7,810","7,900","8,060","7,720",2.93M,-2.74%
2020년 11월 19일,"8,030","7,790","8,270","7,710",14.24K,4.02%
2020년 11월 18일,"7,720","7,520","8,700","7,280",7.54K,9.97%
2020년 11월 17일,"7,020","6,890","7,530","6,810",0.00K,4.15%
2020년 11월 16일,"6,740","6,860","6,870","6,550",0.02K,-1.89%
2020년 11월 15일,"6,870","6,870","6,870","6,870",-,0.00%
2020년 11월 13일,"6,870","7,170","7,340","6,820",4.29M,-0.43%
2020년 11월 12일,"6,900","7,020","7,180","6,880",1.61M,-0.43%
2020년 11월 11일,"6,930","7,160","7,230","6,900",1.52K,-4.15%
2020년 11월 10일,"7,230","7,260","7,500","7,110",3.92K,-0.28%
2020년 11월 09일,"7,250","7,650","7,680","7,140",3.02K,-4.35%
2020년 11월 08일,"7,580","7,580","7,580","7,580",-,0.00%
2020년 11월 06일,"7,580","7,450","8,520","7,450",27.00M,4.84%
2020년 11월 05일,"7,230","6,800","7,280","6,730",19.13K,7.43%
2020년 11월 04일,"6,730","6,830","6,980","6,570",0.14K,0.15%
2020년 11월 03일,"6,720","7,010","7,020","6,700",0.80K,-2.18%
2020년 11월 02일,"6,870","6,550","7,250","6,500",9.73M,8.02%
2020년 11월 01일,"6,360","6,360","6,360","6,360",-,0.00%
2020년 10월 30일,"6,360","6,510","6,760","6,310",2.51M,-1.55%
2020년 10월 29일,"6,460","6,410","6,580","6,340",3.13K,-2.42%
2020년 10월 28일,"6,620","6,450","6,660","6,350",2.30K,6.43%
2020년 10월 27일,"6,220","6,480","6,600","6,130",0.05K,-1.74%
2020년 10월 26일,"6,330","6,720","6,940","6,270",0.00K,-6.77%
2020년 10월 25일,"6,790","6,790","6,790","6,790",-,0.00%
2020년 10월 23일,"6,790","7,000","7,020","6,540",4.19M,-4.10%
2020년 10월 22일,"7,080","6,680","7,600","6,430",0.09K,17.22%
2020년 10월 21일,"6,040","6,110","6,300","6,010",0.00K,0.83%
2020년 10월 20일,"5,990","6,100","6,180","5,920",596.31K,-1.16%
2020년 10월 19일,"6,060","5,990","6,450","5,940",1.57K,1.17%
2020년 10월 18일,"5,990","5,990","5,990","5,990",-,0.00%
2020년 10월 16일,"5,990","5,930","6,120","5,900",262.41K,0.84%
2020년 10월 15일,"5,940","6,080","6,150","5,940",277.22K,-2.30%
2020년 10월 14일,"6,080","6,140","6,250","6,020",529.98K,-0.33%
2020년 10월 13일,"6,100","6,090","6,220","6,000",333.27K,0.33%
2020년 10월 12일,"6,080","6,030","6,240","5,730",940.55K,2.70%
2020년 10월 11일,"5,920","5,920","5,920","5,920",-,0.00%
2020년 10월 08일,"5,920","6,000","6,040","5,900",220.98K,-0.34%
2020년 10월 07일,"5,940","5,840","6,020","5,760",275.18K,1.19%
2020년 10월 06일,"5,870","5,810","5,890","5,790",181.82K,1.21%
2020년 10월 05일,"5,800","5,880","5,880","5,740",114.56K,-0.85%
2020년 09월 29일,"5,850","5,800","5,860","5,760",156.93K,0.69%
2020년 09월 28일,"5,810","5,820","5,870","5,740",0.00K,-0.85%
2020년 09월 27일,"5,860","5,860","5,860","5,860",-,0.00%
2020년 09월 25일,"5,860","5,620","6,080","5,500",600.75K,5.21%
2020년 09월 24일,"5,570","5,470","5,570","5,240",0.04K,0.36%
2020년 09월 23일,"5,550","5,630","5,720","5,470",201.49K,-1.94%
2020년 09월 22일,"5,660","5,710","5,800","5,490",416.85K,-2.58%
2020년 09월 21일,"5,810","5,910","5,920","5,780",0.11K,-1.53%
2020년 09월 18일,"5,900","5,980","6,020","5,880",280.22K,-1.34%
2020년 09월 17일,"5,980","6,000","6,120","5,940",435.47K,0.00%
2020년 09월 16일,"5,980","6,050","6,050","5,940",0.33K,-0.83%
2020년 09월 15일,"6,030","6,010","6,090","6,000",286.46K,0.33%
2020년 09월 14일,"6,010","6,110","6,140","5,920",463.45K,-1.31%
2020년 09월 13일,"6,090","6,090","6,090","6,090",-,0.00%
2020년 09월 11일,"6,090","5,920","6,140","5,880",532.16K,2.87%
2020년 09월 10일,"5,920","5,930","5,970","5,860",0.12K,0.68%
2020년 09월 09일,"5,880","5,880","5,950","5,800",548.20K,-2.00%
2020년 09월 08일,"6,000","6,010","6,150","5,960",384.60K,-0.17%
2020년 09월 07일,"6,010","6,050","6,050","5,870",0.30K,0.33%
2020년 09월 06일,"5,990","5,990","5,990","5,990",-,0.00%
2020년 09월 04일,"5,990","6,010","6,090","5,950",987.13K,-4.31%
2020년 09월 03일,"6,260","6,390","6,390","6,150",0.06K,-3.40%
2020년 09월 02일,"6,480","6,660","6,660","6,390",0.46K,-0.31%
2020년 09월 01일,"6,500","6,400","6,660","6,350",0.07K,3.17%
2020년 08월 31일,"6,300","6,250","6,400","6,240",315.05K,0.96%
2020년 08월 28일,"6,240","6,300","6,310","6,200",309.15K,0.16%
2020년 08월 27일,"6,230","6,250","6,620","6,150",1.05M,0.00%
2020년 08월 26일,"6,230","6,370","6,390","6,140",441.22K,-2.35%
2020년 08월 25일,"6,380","6,300","6,550","6,300",407.32K,1.75%
2020년 08월 24일,"6,270","6,210","6,330","6,150",261.25K,-2.03%
2020년 08월 21일,"6,400","6,400","6,540","6,270",242.27K,0.00%
2020년 08월 20일,"6,400","6,630","6,630","6,060",0.24K,-3.47%
2020년 08월 19일,"6,630","6,750","6,840","6,580",0.05K,-1.19%
2020년 08월 18일,"6,710","7,110","7,210","6,600",1.50K,-3.45%
2020년 08월 17일,"6,950","6,950","6,950","6,950",-,0.00%
2020년 08월 14일,"6,950","7,020","7,130","6,850",432.20K,-0.43%
2020년 08월 13일,"6,980","7,040","7,120","6,940",0.18K,0.29%
2020년 08월 12일,"6,960","7,300","7,340","6,880",1.09M,-6.95%
2020년 08월 11일,"7,480","7,710","7,720","7,450",0.04K,-2.86%
2020년 08월 10일,"7,700","7,520","7,770","7,190",0.25K,0.39%
2020년 08월 09일,"7,670","7,670","7,670","7,670",-,0.00%
2020년 08월 07일,"7,670","7,250","8,160","7,230",7.02M,9.57%
2020년 08월 06일,"7,000","7,110","7,140","6,910",449.44K,0.86%
2020년 08월 05일,"6,940","7,070","7,120","6,900",0.04K,-1.70%
2020년 08월 04일,"7,060","7,070","7,150","6,990",0.15K,-0.14%
2020년 08월 03일,"7,070","6,830","7,190","6,790",2.49K,4.90%
2020년 08월 02일,"6,740","6,740","6,740","6,740",-,0.00%
2020년 07월 31일,"6,740","6,800","6,910","6,670",488.12K,-1.32%
2020년 07월 30일,"6,830","7,000","7,040","6,780",0.15K,0.44%
2020년 07월 29일,"6,800","6,680","6,800","6,450",0.01K,1.34%
2020년 07월 28일,"6,710","6,810","7,240","6,560",1.46K,6.51%
2020년 07월 27일,"6,300","6,070","6,360","6,040",1.12M,6.06%
2020년 07월 26일,"5,940","5,940","5,940","5,940",-,0.00%
2020년 07월 24일,"5,940","6,030","6,050","5,890",257.64K,-1.33%
2020년 07월 23일,"6,020","6,080","6,110","5,990",293.48K,-0.50%
2020년 07월 22일,"6,050","6,000","6,070","5,970",248.43K,1.17%
2020년 07월 21일,"5,980","5,940","6,020","5,900",0.18K,0.84%
2020년 07월 20일,"5,930","5,960","5,980","5,800",0.01K,-0.34%
2020년 07월 17일,"5,950","5,900","6,000","5,840",170.93K,0.85%
2020년 07월 16일,"5,900","6,050","6,080","5,870",426.59K,-2.64%
2020년 07월 15일,"6,060","6,100","6,130","6,020",248.46K,0.00%
2020년 07월 14일,"6,060","6,200","6,210","6,010",383.73K,-2.73%
2020년 07월 13일,"6,230","6,200","6,260","6,140",294.03K,1.47%
2020년 07월 10일,"6,140","6,190","6,310","6,100",336.16K,-1.76%
2020년 07월 09일,"6,250","6,330","6,400","6,190",290.35K,0.81%
2020년 07월 08일,"6,200","6,210","6,370","6,040",390.45K,-0.80%
2020년 07월 07일,"6,250","6,340","6,360","6,120",250.06K,0.48%
2020년 07월 06일,"6,220","6,150","6,400","6,090",0.00K,2.13%
2020년 07월 03일,"6,090","6,000","6,150","5,960",205.82K,2.01%
2020년 07월 02일,"5,970","5,990","6,070","5,940",0.20K,0.17%
2020년 07월 01일,"5,960","6,190","6,190","5,960",283.36K,-2.77%
2020년 06월 30일,"6,130","6,290","6,380","6,050",352.30K,-1.76%
2020년 06월 29일,"6,240","6,050","6,650","5,950",0.09K,1.96%
2020년 06월 28일,"6,120","6,120","6,120","6,120",-,0.00%
2020년 06월 26일,"6,120","6,310","6,350","6,080",315.37K,-2.24%
2020년 06월 25일,"6,260","6,400","6,500","6,230",845.58K,-5.86%
2020년 06월 24일,"6,650","6,130","7,000","6,070",0.10K,8.48%
2020년 06월 23일,"6,130","5,960","6,250","5,930",830.12K,4.97%
2020년 06월 22일,"5,840","5,700","6,100","5,680",537.37K,0.69%
2020년 06월 19일,"5,800","5,890","5,890","5,720",237.60K,-0.51%
2020년 06월 18일,"5,830","5,700","5,830","5,600",272.46K,2.28%
2020년 06월 17일,"5,700","5,650","5,840","5,540",367.76K,1.06%
2020년 06월 16일,"5,640","5,510","5,720","5,510",464.54K,5.42%
2020년 06월 15일,"5,350","6,130","6,130","5,330",973.47K,-13.15%
2020년 06월 14일,"6,160","6,160","6,160","6,160",-,0.00%
2020년 06월 12일,"6,160","5,960","6,170","5,810",888.61K,-3.30%
2020년 06월 11일,"6,370","6,740","6,780","6,300",0.10K,-5.35%
2020년 06월 10일,"6,730","6,780","6,830","6,580",507.22K,-1.03%
2020년 06월 09일,"6,800","7,080","7,100","6,760",0.04K,-3.41%
2020년 06월 08일,"7,040","6,950","7,040","6,880",0.89K,2.33%
2020년 06월 05일,"6,880","6,830","7,020","6,830",361.23K,1.03%
2020년 06월 04일,"6,810","6,850","6,920","6,770",284.35K,0.00%
2020년 06월 03일,"6,810","6,900","6,920","6,790",427.08K,-2.58%
2020년 06월 02일,"6,990","7,020","7,170","6,940",0.42K,2.04%
2020년 06월 01일,"6,850","6,800","6,930","6,720",349.65K,0.29%
2020년 05월 29일,"6,830","6,890","6,980","6,690",353.30K,1.64%
2020년 05월 28일,"6,720","6,830","7,040","6,550",0.04K,-0.15%
2020년 05월 27일,"6,730","6,870","6,870","6,700",0.07K,-2.04%
2020년 05월 26일,"6,870","6,690","6,880","6,650",0.50K,2.84%
2020년 05월 25일,"6,680","6,750","6,760","6,600",441.10K,-2.05%
2020년 05월 24일,"6,820","6,820","6,820","6,820",-,0.00%
2020년 05월 22일,"6,820","6,940","6,990","6,760",746.64K,-3.54%
2020년 05월 21일,"7,070","7,180","7,180","7,060",433.34K,-2.08%
2020년 05월 20일,"7,220","7,230","7,300","7,120",0.42K,0.56%
2020년 05월 19일,"7,180","7,280","7,280","7,020",510.46K,-0.28%
2020년 05월 18일,"7,200","7,100","7,440","6,950",0.04K,2.13%
2020년 05월 17일,"7,050","7,050","7,050","7,050",-,0.00%
2020년 05월 15일,"7,050","7,290","7,350","6,970",603.90K,-0.98%
2020년 05월 14일,"7,120","6,940","7,200","6,900",1.37M,4.55%
2020년 05월 13일,"6,810","6,770","6,910","6,730",0.43K,-0.58%
2020년 05월 12일,"6,850","6,880","7,120","6,690",835.98K,-1.01%
2020년 05월 11일,"6,920","7,150","7,190","6,870",1.46M,-7.24%
2020년 05월 10일,"7,460","7,460","7,460","7,460",-,0.00%
2020년 05월 08일,"7,460","7,490","7,640","7,300",2.81M,4.78%
2020년 05월 07일,"7,120","6,950","7,280","6,810",2.64M,4.86%
2020년 05월 06일,"6,790","6,860","6,960","6,720",860.64K,0.15%
2020년 05월 05일,"6,780","6,780","6,780","6,780",-,0.00%
2020년 05월 04일,"6,780","6,870","7,070","6,600",2.11M,2.42%
2020년 05월 03일,"6,620","6,620","6,620","6,620",-,0.00%
2020년 04월 29일,"6,620","6,790","6,830","6,550",1.37M,-1.93%
2020년 04월 28일,"6,750","6,060","7,140","5,940",8.75M,11.94%
2020년 04월 27일,"6,030","5,990","6,050","5,840",731.90K,5.05%
2020년 04월 26일,"5,740","5,740","5,740","5,740",-,0.00%
2020년 04월 24일,"5,740","6,370","6,400","5,740",1.77M,-4.81%
2020년 04월 23일,"6,030","5,980","6,190","5,960",878.39K,2.38%
2020년 04월 22일,"5,890","5,600","5,950","5,500",721.17K,4.62%
2020년 04월 21일,"5,630","5,730","5,820","5,300",569.03K,-3.10%
2020년 04월 20일,"5,810","5,780","5,970","5,700",483.52K,0.52%
2020년 04월 19일,"5,780","5,780","5,780","5,780",-,0.00%
2020년 04월 17일,"5,780","5,630","5,850","5,560",783.87K,5.09%
2020년 04월 16일,"5,500","5,230","5,500","5,080",380.51K,2.42%
2020년 04월 14일,"5,370","5,400","5,540","5,370",273.41K,0.37%
2020년 04월 13일,"5,350","5,670","5,670","5,330",485.26K,-6.14%
2020년 04월 12일,"5,700","5,700","5,700","5,700",-,0.00%
2020년 04월 10일,"5,700","6,080","6,090","5,580",774.39K,-6.25%
2020년 04월 09일,"6,080","6,150","6,230","5,980",511.39K,1.00%
2020년 04월 08일,"6,020","6,110","6,250","5,810",1.03M,-2.90%
2020년 04월 07일,"6,200","5,600","6,800","5,600",3.56M,14.18%
2020년 04월 06일,"5,430","4,875","5,720","4,860",1.83M,12.19%
2020년 04월 05일,"4,840","4,840","4,840","4,840",-,0.00%
2020년 04월 03일,"4,840","4,880","4,900","4,655",629.69K,1.26%
2020년 04월 02일,"4,780","4,625","4,815","4,530",792.49K,3.69%
2020년 04월 01일,"4,610","4,560","4,830","4,400",808.88K,0.99%
2020년 03월 31일,"4,565","4,700","4,950","4,445",1.36M,2.70%
2020년 03월 30일,"4,445","4,355","4,450","4,180",707.48K,-2.63%
2020년 03월 29일,"4,565","4,565","4,565","4,565",-,0.00%
2020년 03월 27일,"4,565","4,720","4,830","4,350",672.05K,-0.22%
2020년 03월 26일,"4,575","4,550","4,825","4,430",2.61K,0.99%
2020년 03월 25일,"4,530","4,600","4,900","4,390",0.30K,2.26%
2020년 03월 24일,"4,430","4,500","4,775","4,355",761.12K,5.10%
2020년 03월 23일,"4,215","3,950","4,570","3,855",0.21K,-2.54%
2020년 03월 22일,"4,325","4,325","4,325","4,325",-,0.00%
2020년 03월 20일,"4,325","3,530","4,325","3,500",1.95M,29.88%
2020년 03월 19일,"3,330","4,275","4,335","3,305",1.25M,-20.14%
2020년 03월 18일,"4,170","4,660","4,780","4,170",0.95K,-11.09%
2020년 03월 17일,"4,690","4,055","4,800","4,055",581.16K,0.86%
2020년 03월 16일,"4,650","5,080","5,250","4,630",435.28K,-7.92%
2020년 03월 15일,"5,050","5,050","5,050","5,050",-,0.00%
2020년 03월 13일,"5,050","4,625","5,170","4,625",748.99K,-7.34%
2020년 03월 12일,"5,450","5,550","5,800","5,340",467.86K,-4.55%
2020년 03월 11일,"5,710","6,140","6,200","5,680",587.41K,-6.85%
2020년 03월 10일,"6,130","5,930","6,250","5,890",366.96K,1.49%
2020년 03월 09일,"6,040","6,430","6,500","5,950",760.82K,-9.85%
2020년 03월 08일,"6,700","6,700","6,700","6,700",-,0.00%
2020년 03월 06일,"6,700","6,960","6,970","6,540",285.78K,-3.46%
2020년 03월 05일,"6,940","6,990","7,050","6,760",323.29K,2.97%
2020년 03월 04일,"6,740","6,450","6,740","6,450",178.01K,2.90%
2020년 03월 03일,"6,550","6,620","6,800","6,540",233.82K,-0.46%
2020년 03월 02일,"6,580","6,280","6,640","6,250",251.28K,4.28%
2020년 03월 01일,"6,310","6,310","6,310","6,310",-,0.00%
2020년 02월 28일,"6,310","6,470","6,580","6,260",364.91K,-4.54%
2020년 02월 27일,"6,610","6,880","6,910","6,500",284.25K,-4.76%
2020년 02월 26일,"6,940","6,890","7,020","6,780",265.16K,-0.29%
2020년 02월 25일,"6,960","6,240","7,100","6,240",850.49K,7.91%
2020년 02월 24일,"6,450","6,730","6,800","6,370",650.04K,-6.79%
2020년 02월 21일,"6,920","6,880","7,080","6,880",248.29K,-0.43%
2020년 02월 20일,"6,950","7,100","7,130","6,880",459.29K,-3.20%
2020년 02월 19일,"7,180","7,090","7,200","6,980",401.29K,2.87%
2020년 02월 18일,"6,980","7,150","7,170","6,960",246.82K,-1.69%
2020년 02월 17일,"7,100","7,130","7,230","7,040",233.16K,-1.39%
2020년 02월 16일,"7,200","7,200","7,200","7,200",-,0.00%
2020년 02월 14일,"7,200","7,240","7,300","7,170",267.24K,-1.10%
2020년 02월 13일,"7,280","7,390","7,390","7,090",454.05K,0.28%
2020년 02월 12일,"7,260","7,020","7,280","7,010",645.00K,4.01%
2020년 02월 11일,"6,980","7,060","7,100","6,860",535.78K,-0.71%
2020년 02월 10일,"7,030","7,250","7,250","7,020",627.23K,-1.40%
2020년 02월 07일,"7,130","7,180","7,310","7,020",681.75K,0.42%
2020년 02월 06일,"7,100","7,290","7,300","7,050",502.10K,0.00%
2020년 02월 05일,"7,100","7,100","7,190","6,860",772.85K,4.11%
2020년 02월 04일,"6,820","7,790","7,850","6,690",2.03M,-12.00%
2020년 02월 03일,"7,750","7,430","7,770","7,190",540.31K,1.97%
2020년 02월 02일,"7,600","7,600","7,600","7,600",-,0.00%
2020년 01월 31일,"7,600","8,050","8,200","7,480",614.96K,-5.00%
2020년 01월 30일,"8,000","8,490","8,490","7,910",375.84K,-3.61%
2020년 01월 29일,"8,300","8,370","8,470","8,170",270.23K,0.48%
2020년 01월 28일,"8,260","8,010","8,470","7,900",675.13K,-4.40%
2020년 01월 22일,"8,640","8,800","8,940","8,600",346.27K,-1.48%
2020년 01월 21일,"8,770","8,960","9,080","8,740",468.66K,-2.56%
2020년 01월 20일,"9,000","9,120","9,190","8,790",772.54K,-2.70%
2020년 01월 19일,"9,250","9,250","9,250","9,250",-,0.00%
2020년 01월 17일,"9,250","8,800","9,480","8,710",1.55M,5.71%
2020년 01월 16일,"8,750","8,800","8,910","8,650",361.19K,-0.23%
2020년 01월 15일,"8,770","9,110","9,280","8,690",1.54M,-0.79%
2020년 01월 14일,"8,840","8,380","9,100","8,310",2.13M,5.49%
2020년 01월 13일,"8,380","8,230","8,530","8,230",613.41K,2.70%
2020년 01월 10일,"8,160","8,420","8,430","8,160",567.26K,-2.04%
2020년 01월 09일,"8,330","8,300","8,500","8,160",1.06M,-5.45%
2020년 01월 08일,"8,810","8,600","9,200","8,490",4.56M,4.51%
2020년 01월 07일,"8,430","8,690","8,700","8,280",841.52K,-1.17%
2020년 01월 06일,"8,530","8,120","8,580","8,000",2.79M,5.96%
2020년 01월 05일,"8,050","8,050","8,050","8,050",-,0.00%
2020년 01월 03일,"8,050","8,150","8,290","7,900",526.32K,-1.23%
2020년 01월 02일,"8,150","7,800","8,170","7,660",569.17K,5.43%
2019년 12월 30일,"7,730","7,620","7,730","7,200",1.16M,-3.25%
2019년 12월 29일,"7,990","7,990","7,990","7,990",-,0.00%
2019년 12월 27일,"7,990","7,850","8,070","7,800",395.98K,2.44%
2019년 12월 26일,"7,800","7,710","7,910","7,620",356.63K,0.91%
2019년 12월 25일,"7,730","7,730","7,730","7,730",-,0.00%
2019년 12월 24일,"7,730","7,820","7,910","7,710",365.58K,-1.40%
2019년 12월 23일,"7,840","8,050","8,060","7,820",334.22K,-1.51%
2019년 12월 22일,"7,960","7,960","7,960","7,960",-,0.00%
2019년 12월 20일,"7,960","7,920","8,080","7,900",317.91K,0.51%
2019년 12월 19일,"7,920","8,300","8,300","7,920",497.23K,-2.22%
2019년 12월 18일,"8,100","8,020","8,230","7,910",482.40K,0.75%
2019년 12월 17일,"8,040","8,460","8,530","7,860",1.09M,-4.63%
2019년 12월 16일,"8,430","8,450","8,730","8,380",528.44K,0.84%
2019년 12월 13일,"8,360","8,420","8,480","8,330",351.09K,-0.24%
2019년 12월 12일,"8,380","8,390","8,550","8,270",342.70K,0.12%
2019년 12월 11일,"8,370","8,640","8,740","8,220",600.40K,-3.79%
2019년 12월 10일,"8,700","8,420","8,800","8,380",471.41K,2.96%
2019년 12월 09일,"8,450","8,540","8,630","8,360",278.37K,-0.94%
2019년 12월 08일,"8,530","8,530","8,530","8,530",-,0.00%
2019년 12월 06일,"8,530","8,440","8,650","8,430",400.86K,0.24%
2019년 12월 05일,"8,510","8,730","8,850","8,340",720.78K,-3.30%
